,smiles,BBBP,group
273,CCOC(=O)C[C@@H](O)C[C@@H](O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,1,training
274,CCOC(N)=O,1,training
275,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,1,training
276,S=P(N1CC1)(N1CC1)N1CC1,1,training
277,CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,1,training
278,O=C1CCC2CCC(=O)N12,1,training
279,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0,training
280,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,training
281,O=C(O)c1ccccc1O,0,training
282,CC(=O)O[C@@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
283,COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,1,training
284,CCCN(CCC)CCc1cccc2c1CC(=O)N2,1,training
285,ClC(Cl)Cl,1,training
286,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,1,training
287,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0,training
288,COC(OC)C(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1,valid
289,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,0,valid
290,COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1,training
291,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0,training
292,CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,0,training
293,CC(C)NS(=O)(=O)CCN1C(=O)c2ccccc2C1=O,1,test
294,CN(C)CCN(Cc1cccs1)c1ccccn1,1,training
295,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,1,training
296,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,1,training
297,CN(C)CCCN1c2ccccc2Sc2cccnc21,1,valid
298,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2C(C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(=O)CC)[C@@H](C)C(=O)[C@]3(CO3)CC(C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@H]2C)C[C@@H]1OC,0,training
299,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccc(F)cc1)c1ccc(F)cc1,1,training
300,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,1,training
301,C/C=C\C1O[C@]2(C(=O)COC(=O)c3ccncc3)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@]4(C)[C@H]1[C@@H](O)C[C@]23C,1,training
302,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,0,training
303,O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1,1,training
304,CCOC(=O)N(Cc1ccccc1)C1CC1,1,training
305,CN(C)CCc1c[nH]c2ccc(O)cc12,1,training
306,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,1,valid
307,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0,training
308,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,training
309,CN1CCC[C@H]1c1cccnc1,1,training
310,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1,training
311,Nc1[nH]c(=O)ncc1F,1,training
312,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,1,test
313,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,1,training
314,FC(F)OC(F)(F)C(F)Cl,1,training
315,NC(=O)OCCCc1ccccc1,1,training
316,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC2(C)[C@@]1(O)C(=O)CO,1,test
317,CNC1Cc2ccccc2N(C)c2ccccc21,1,training
318,OCCN1CCN(CC/C=C2/c3ccccc3COc3ccc(Cl)cc32)CC1,1,training
319,C/C(=C(/CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,1,valid
320,Cc1cccc(Cc2cnc[nH]2)c1C,1,training
321,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,1,training
322,CN1Cc2c(N)cccc2C(c2ccccc2)C1,1,valid
323,C=COCC(F)(F)F,1,training
324,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1,training
325,CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,1,training
326,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0,training
327,CC(=O)C1CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC12C,1,test
328,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,training
329,NC(N)=N/N=C/c1c(Cl)cccc1Cl,0,training
330,CC1OC(O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)C(O)C(O)C1O,0,training
331,FC(F)(F)C(Cl)Br,1,training
332,Cc1cccc(C)c1OCC(C)N,1,training
333,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1,training
334,CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,1,training
335,CN(C)CCCN1c2ccccc2CCc2ccccc21,1,training
336,O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O,1,training
337,Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1,1,training
338,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,1,training
339,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1,training
340,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,1,training
341,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,1,training
342,O=C1NCCNC1c1cccs1,1,training
343,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1,training
344,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0,test
345,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,training
346,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0,training
347,O=C(O)c1cc(=O)c2ccccc2o1,1,training
348,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0,training
349,CC[C@H](NC(=O)c1c(OCCCN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1,training
350,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0,training
351,CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,1,test
352,CC(=O)OC1/C=C/C(C)=C/CC(O)/C=C/C(C)=C/C(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,0,training
353,Cc1cc(Br)cc(C(N)=O)c1O,1,training
354,O=C1C(O)=C(O)OC1C(O)CO,1,training
355,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,0,training
356,O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,1,training
357,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1,training
358,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,valid
359,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
360,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,1,training
361,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C/NN2CCN(C3CCCC3)CC2)C(=C4O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,training
362,CNC1CCN2c3ccccc3CCc3cccc1c32,1,test
363,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1,training
364,CN[C@@H](C)[C@H](O)c1ccccc1,0,training
365,ClC=C(Cl)Cl,1,training
366,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1,training
367,Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,1,training
368,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,1,valid
369,CC(C)NCC(O)c1ccc(O)c(O)c1,0,training
370,FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,1,training
371,CC(C)NCC(O)COc1cccc2[nH]ccc12,1,training
372,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,training
373,CN(C)CCOC(=O)CCC1CCCCC1,1,training
374,CN(C)CCO,1,training
375,CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,1,training
376,CCCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1,training
377,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,1,training
378,CCC(C(=O)NC(N)=O)c1ccccc1,1,valid
379,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,0,training
380,COC12C=CC3(CC1C(C)(C)O)[C@@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5,1,training
381,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,0,training
382,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,1,valid
383,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,1,training
384,CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,1,training
385,Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,1,training
386,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,training
387,CC(Cc1ccccc1)NC(C#N)c1ccccc1,1,training
388,c1ccc(C2CN=C3NCCN32)cc1,1,training
389,CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,training
390,O=C1CNC(c2ccccc2)=c2c3c(sc2=N1)CCCC3,1,training
391,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,1,training
392,CCCCCC,1,training
393,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,0,valid
394,CCC(C)(CC)OC(N)=O,1,training
395,O=C1CCN=C2CC(c3ccccc3)CN12,1,training
396,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
397,CCC1(C)OC(=O)N(C)C1=O,1,training
398,CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,1,training
399,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0,valid
400,O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,0,training
401,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,1,training
402,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1,valid
403,NC(=O)CCCN/C(=C1\C=C(F)C=CC1=O)c1ccc(Cl)cc1,1,valid
404,CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)cc2)CC1,1,test
405,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0,training
406,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,1,valid
407,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0,training
408,C1=Cc2cccc(OCC3CNCCO3)c2C1,1,training
409,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,1,training
410,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
411,CC1(C)O[C@@H]2C[C@H]3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)[C@@H](Cl)CC3(C)[C@]2(C(=O)CCl)O1,1,training
412,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,1,test
413,C[C@@H]1O[C@@H]1P(=O)(O)O,1,training
414,CN(C)CCCN1c2ccccc2C=Cc2sccc21,1,training
415,CC1(C)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@H]4C(O)CC3(C)[C@]2(C(=O)CO)O1,1,training
416,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3CC(C=O)=C4C=C(OCCCl)CCC4(C)[C@@]3(F)C(O)CC12C,1,valid
417,CC(Oc1cccc2ccccc12)/C(N)=N/O,1,training
418,CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0,training
419,O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,1,training
420,O=C(CN1CC[C@H](c2ccc(F)cc2)[C@@H](COc2ccc3c(c2)OCO3)C1)c1ccc(F)cc1,1,training
421,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0,training
422,CC[C@H](NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,valid
423,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,1,training
424,O=C1CCC2(CCC(=O)c3ccccc32)C(=O)N1,1,training
425,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C,0,training
426,CC1(C)S[C@@H]2[C@H](NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2[C@H]1C(=O)O,0,training
427,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,1,training
428,CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,1,test
429,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,training
430,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0,training
431,Nc1c2c(nc3ccccc13)CCCC2,1,training
432,CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,1,training
433,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,1,training
434,OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,training
435,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,1,test
436,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,0,training
437,C[C@H](N)C(=O)c1ccccc1,1,training
438,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,training
439,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,1,training
440,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,1,training
441,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1,training
442,COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3C=CCC=C3)C2SC1,0,training
443,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,0,training
444,CCC(C)C(N)C1=NC(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCCCC[C@@H]2NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,0,training
445,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1,training
446,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
447,CCC(=O)O[C@]1(C(=O)SC)[C@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
448,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,1,training
449,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,0,test
450,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,1,test
451,[C-]#[N+]C(=C\c1ccc(O)cc1)/C(=C/c1ccc(O)cc1)[N+]#[C-],0,training
452,CCN(CC)C(=O)c1cccnc1,1,training
453,CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,1,training
454,NNC(=O)c1ccncc1,0,training
455,CN1[C@H]2CCC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,1,training
456,c1cc(CN2CCCCC2)cc(OCCCNc2nccs2)c1,1,training
457,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,training
458,Cc1cc(C)c(=O)[nH]n1,1,training
459,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0,training
460,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,1,training
461,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,1,training
462,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,1,training
463,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,1,training
464,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,0,training
465,CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,training
466,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1,test
467,CNCCOC(c1ccccc1)c1ccccc1C,1,training
468,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,training
469,CC(C)NNC(=O)c1ccncc1,1,valid
470,CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,1,test
471,CCN(CC)c1nc2c(s1)c1c(O)c3c(O)c(C)c4c(c32)C(=O)[C@@](C)(O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(=O)N1)O4,0,training
472,C#CCN(C)[C@H](C)Cc1ccccc1,1,valid
473,CN(C)CC(O)C(c1ccccc1)c1ccc(Cl)cc1,1,training
474,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C45CC4CC[C@]5(C)[C@H]3CC[C@]12C,1,training
475,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1,training
476,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,valid
477,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21,1,training
478,CCOC(=O)c1cncn1C(C)c1ccc(F)cc1,1,training
479,CCN1C(=O)NC(c2ccccc2)C1=O,1,training
480,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0,training
481,CCNC1=Nc2ccc(Cl)cc2C(c2ccccc2)S1,1,test
482,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1,training
483,CN(C)[C@@H]1C(=O)/C(=C(/O)NCO)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0,training
484,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0,training
485,NNc1nncc2ccccc12,0,valid
486,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
487,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O,1,test
488,CCCCCCCCCCCCCC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@@]2(CCN3C)[C@H]1O5,1,training
489,CN1C[C@@H](CC#N)CC2c3cccc4[nH]cc(c34)C[C@H]21,1,training
490,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1,training
491,CCC1(C)CC(=O)NC1=O,1,training
492,C=C1c2ccccc2CN(CCCN(C)C)c2ccccc21,1,training
493,Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1,1,test
494,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1,test
495,C[C@]12C[C@H](O)[C@H]3[C@@H](C=C(Cl)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,training
496,C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,0,test
497,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,training
498,Nc1c2c(nc3ccccc13)CCCC2O,1,training
499,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,training
500,CC(=O)Nc1ccc(OC(C)(C)C)cc1,1,training
501,NCCn1ncc2cc(Cl)c(Cl)cc21,1,training
502,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0,training
503,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,0,training
504,CC(COc1ccccc1)NN,1,training
505,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,1,test
506,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1,training
507,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1,training
508,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,test
509,O=C1CCC(C(=O)NC2CC2c2ccccc2)N1,1,training
510,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1,training
511,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1,training
512,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,training
513,CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@@H]2[C@@]12CO2,1,training
514,COCCc1ccc(OCC(O)CNC(C)C)cc1,1,training
515,NC(=O)C1c2ccccc2C=Cc2ccccc21,1,training
516,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0,valid
517,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0,training
