,smiles,Mutagenicity,group
2194,O=c1oc2c([N+](=O)[O-])ccc3ccc4cccc1c4c32,1,valid
2195,CS(=O)(=O)O,0,training
2196,CC(C)(C)C1CCC2(CC1)CO2,0,training
2197,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,0,training
2198,CCCCN(CCCCO)N=O,1,training
2199,Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0,training
2200,CCN(CC)CC,0,training
2201,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0,training
2202,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,1,valid
2203,Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,0,valid
2204,C1CC2OC2C1OC1CCC2OC12,0,training
2205,COc1ccc(N)cc1,1,training
2206,ICI,0,valid
2207,O=[N+]([O-])c1cccc2nc3c([N+](=O)[O-])cccc3nc12,0,training
2208,CC1(C)OC1COc1c2occc2cc2ccc(=O)oc12,0,training
2209,c1ccc(-c2ccccn2)nc1,1,valid
2210,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0,training
2211,Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,1,training
2212,CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CCC4=CC(=O)CCC4=C23)cc1,0,training
2213,NCCCCC(N)C(=O)O,1,training
2214,Oc1cccc2cc3c4ccccc4c4ccccc4c3cc12,1,training
2215,C=CC(=O)OCC,0,test
2216,CN(C)C/N=c1\[nH]nc(/C=C/c2ccc([NH+]([O-])O)o2)o1,1,training
2217,[O-][NH+](O)c1ccc([CH-][NH+](O)CCO)o1,1,training
2218,COc1cc2c(c3oc(=O)c4c(c13)C(O)CC4O)C1C=COC1O2,1,training
2219,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1,valid
2220,Nc1cc(CCO)c(N)c([N+](=O)[O-])c1,1,training
2221,C=CCCC(C=O)CC,0,training
2222,COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)C1C=COC1O2,1,training
2223,O=[N+]([O-])c1cc2ccc3cc([N+](=O)[O-])cc4ccc(c1)c2c34,1,training
2224,O=C(O)c1cc(O)nc(O)n1,0,training
2225,C=Cc1cccnc1,0,training
2226,CC(=O)NC1=NC(c2ccc([N+](=O)[O-])o2)=NOC1,1,training
2227,Cc1cccc2cccc([N+](=O)[O-])c12,1,training
2228,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2)N1,0,valid
2229,COc1ccc(CNCC(O)COc2ccc3nc(O)ccc3c2)cc1OC,0,training
2230,OCc1ccc(-c2[nH]ccc3c4ccccc4nc2-3)o1,1,training
2231,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,0,training
2232,CCNc1cc(O)ccc1C,1,training
2233,CN(C)c1ccc(N=Nc2cccc(CCl)c2)cc1,1,training
2234,c1cc2ccc3cccc4ccc(c1)c2c34,1,training
2235,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,0,training
2236,Cc1cc(Cl)ccc1OC(C)C(=O)O,0,training
2237,O=CN(O)c1ccc(Oc2ccc(Cl)cc2)cc1,1,valid
2238,CCCN(CCC)C(=O)SCC,0,training
2239,CCCC(CCC)C(=O)O,0,training
2240,O=Cc1ccc([N+](=O)[O-])o1,1,training
2241,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,1,test
2242,COC(=O)C1=C(C)N=C(C)C(=C(O)OC)C1c1ccccc1[N+](=O)[O-],0,training
2243,Cc1c2ccccc2c(C2CO2)c2ccccc12,1,training
2244,Nc1cc([N+](=O)[O-])c(N)cc1F,1,test
2245,CC1(O)C=Cc2cc3c(ccc4ccccc43)c3c2C1(O)CC3,1,test
2246,CC(=O)Nc1ccc(NC(C)=O)c2c1C(=O)c1ccccc1C2=O,1,training
2247,O=C(ON(OCc1ccccc1)C(=O)c1ccccc1)c1ccccc1,1,test
2248,Cc1cccc2ccc([N+](=O)[O-])cc12,1,training
2249,CCCCON(OC(C)=O)C(=O)c1ccc(C)cc1,1,training
2250,CCc1ccccc1,0,valid
2251,c1cnc2ccc3c(c2c1)CCC1OC31,0,training
2252,O=S(=O)(O)c1ccc(N=NNc2ccc(S(=O)(=O)O)cc2)cc1,0,training
2253,CC(C)CC1NC(=O)CNC1=O,0,training
2254,OCc1ccc2c(c1)-c1cccc3cccc-2c13,1,test
2255,Nc1cc(Cl)cc(Cl)c1,0,training
2256,Cc1cc2c(c3ccc4ccccc4c13)CC[C@H]2C,1,test
2257,CC(O)C(=O)NCCO,1,valid
2258,CC(=O)c1cc(NC(N)=O)ccc1OC[C@H](O)CNC(C)(C)C,1,training
2259,CC(=O)NC(C(=O)N(CC(=O)O)N=O)C(C)C,1,training
2260,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,0,test
2261,CCCCCCCC/C=C/CCCCCCCC(=O)O,0,training
2262,O=C(O)CC(=O)O,0,training
2263,CCCCCCCCS(=O)[C@H](C)Cc1ccc2c(c1)OCO2,0,training
2264,CC(C)c1c(N)ccc2c1Cc1ccccc1-2,1,training
2265,ClCCNCCCl,1,test
2266,Cn1c(N)nc2c3ccc(O)nc3ccc21,1,training
2267,CCC1=C(c2ccc(O)cc2)C(C)c2cc(O)ccc21,0,valid
2268,CN(C)C(=O)N(C)N=O,1,training
2269,Oc1c2ccccc2cc2ccccc12,1,training
2270,Cc1cccc(C)c1,0,training
2271,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,0,training
2272,Brc1cccc2cc3c(ccc4ccccc43)cc12,1,training
2273,c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,1,training
2274,C[C@@H](O)[C@@H](N)[C@H](O)[C@H](O)C=O,0,training
2275,Oc1cccc2c1ccc1[nH]c3ccc4ccccc4c3c12,1,valid
2276,CC(C)CCCC(C)C1CCC2C3CC=C4CCCCC4(C)C3CCC12C,0,training
2277,Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1,training
2278,CN(C)C(=O)C=Cc1ccc([N+](=O)[O-])o1,1,training
2279,Oc1ccccc1-c1ccccc1,0,test
2280,C1CN(SSN2CCOCC2)CCO1,0,training
2281,C[N+](C)(C)CCO,0,training
2282,O=C(O)C=Cc1cccc([N+](=O)[O-])c1,1,training
2283,C[NH+]([O-])O,0,training
2284,O=C(CBr)c1ccc(Br)cc1,0,training
2285,Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2,1,training
2286,COc1ccc(O)c(C(C)(C)C)c1,0,training
2287,[O-][NH+](O)c1cccc2cn[nH]c12,1,training
2288,Cc1[nH]c2c(c3nc4ccccc4c1-3)C(=O)C(N1CCN(C)CC1)=CC2=O,1,training
2289,FC(F)(F)I,1,training
2290,O=C(/C=C/c1ccccc1)c1ccc(Br)cc1,0,training
2291,NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,0,training
2292,N#C[C@@H](Cl)Br,1,training
2293,CCOc1ccc([N+](=O)[O-])cc1,1,training
2294,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,1,training
2295,CNc1ccccc1N,1,test
2296,Nc1ccc(N=Nc2ccccc2)cc1,1,training
2297,O=C(O)/C=C/c1ccc([N+](=O)[O-])o1,1,training
2298,C[C@@H]1[C@H](O)CCC2=CC(=O)[C@@]3([C@H]4O[C@H]4CO)O[C@H]3[C@]21C,1,test
2299,O=NN(c1ccccc1)c1ccccc1,0,test
2300,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],0,training
2301,CCOc1cccc([N+](=O)[O-])c1,0,training
2302,Nc1nc2ccc([N+](=O)[O-])cc2s1,1,training
2303,Cc1cc2cc3ccccc3c3ccc4cccc1c4c23,1,training
2304,O=[N+]([O-])c1cc(C(O)=Nc2ccccc2Cl)cs1,1,training
2305,Clc1ccccn1,1,training
2306,COC(=O)C=Cc1ccc([N+](=O)[O-])o1,1,training
2307,FC[C@H]1CO1,1,training
2308,Cc1cc(N)c(C)cc1N,1,test
2309,CC(=O)OC(C)C,0,training
2310,O=[N+]([O-])/C(Br)=C/c1ccccc1,1,training
2311,Nc1ccc([N+](=O)[O-])c(N)c1,1,training
2312,O=c1c(O)c(O)c1=O,0,training
2313,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0,training
2314,Nc1nc(-c2ccc([N+](=O)[O-])s2)cs1,1,training
2315,NC(CCC(=O)N(CC(=O)O)C(=O)C(N)CSN=O)C(=O)O,1,valid
2316,CCC12OC1O2,1,training
2317,Cc1ccc2c(C)cccc2c1,0,training
2318,CCCC(C)=O,0,training
2319,O=[N+]([O-])c1cccc(CCl)c1,1,test
2320,O=C1CNC(=O)N1,0,training
2321,C=P1(C)N=P(C)(C)N=P(C)(C)N1,0,training
2322,Cc1c2cc(CO)ccc2nc2c1ccc1ccccc12,1,training
2323,O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,0,training
2324,O=C1c2ccccc2C(=O)c2c1cc(OC1COC(OCC3OC(O)C(O)C(O)C3O)C(O)C1O)c(CO)c2O,1,training
2325,O=S(=O)(O)c1c(N=Nc2c(O)ccc3ccccc23)ccc2ccccc12,0,test
2326,Cc1ccc2ccccc2c1[NH+]([O-])O,1,valid
2327,Cc1c2c(cc3ccccc13)-c1ccccc1[C@@H]1N[C@H]21,1,training
2328,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,1,training
2329,O[C@@H]1[C@@H]2O[C@@H]2c2c(ccc3c2-c2cccc4cccc-3c24)[C@H]1O,1,valid
2330,CC1CCC(=O)C1=O,0,test
2331,COc1nsc2cc(OCC3CO3)ccc12,1,training
2332,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1,training
2333,O=[N+]([O-])c1cc(C(O)=Nc2cccc(F)c2)cs1,1,training
2334,C[N+]1(C)CCOCC1,0,training
2335,NC(N)=O,0,training
2336,OC1c2ccc3c(ccc4ccccc43)c2C2OC2C1O,1,test
2337,CCOP(=O)(OCC)N1C2c3ccccc3-c3ccccc3C21,1,training
2338,CC1CCN(N=O)CC1,1,training
2339,C=C(Br)CBr,1,valid
2340,Cc1cc(O)c2c(c1)C(=O)c1cc(O)c(O)c(O)c1C2=O,0,training
2341,CCc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,1,training
2342,CCCCCOc1ccc(N=O)cc1,1,training
2343,CC(=O)C(C)O,0,training
2344,Oc1c2nc3ccccc3c-2nnn1/N=C/c1ccc(Cl)cc1,1,training
2345,CCCCCCCCCCCCOC[C@H]1CO1,0,valid
2346,c1cc2ccc3cc4c(c5ccc(c1)c2c35)C1OC1CC4,1,training
2347,O=C(O)/C(Cl)=C(\CCl)C(=O)O,0,training
2348,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1,0,training
2349,CN(C#N)N=O,1,training
2350,Nc1ccccc1C(F)(F)F,0,training
2351,O=C(c1ccccc1)n1ncc(Cl)c(Cl)c1=O,0,training
2352,OCCc1ccccc1,0,test
2353,CCOC1=CC(c2ccccc2)(c2ccccc2)N(O)c2ccccc21,0,training
2354,Cc1ccc(N=Nc2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,1,training
2355,O=C1N=C(O)c2ccc([N+](=O)[O-])cc21,1,training
2356,CC(C)CCON=O,1,training
2357,C[C@H](CCc1ccccc1)c1ccccc1,0,training
2358,CCBr,1,valid
2359,OCP(Cl)(CO)(CO)CO,0,test
2360,Nc1ccc(N)c2c(O)c3ccccc3c(O)c12,1,training
2361,CCOCCOC(=O)c1cc(Cc2ccc(N)c(C(=O)OCCOCC)c2)ccc1N,0,test
2362,COc1ccc([N+](=O)[O-])cc1N=Nc1c(O)c(C(=O)Nc2cccc([N+](=O)[O-])c2)cc2ccccc12,1,training
2363,Cc1cnc2ccc3c(nc(NS(=O)(=O)O)n3C)c2n1,0,test
2364,[CH-2][N+2](C)(C)(Cl)Cc1ccccc1,0,valid
2365,c1ccc(Cn2ccnc2)cc1,1,training
2366,O=C/C=C/C=O,1,training
2367,CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C(Br)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,training
2368,NCCc1c[nH]cn1,0,training
2369,C=C(C)C1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,1,training
2370,CC(C)CNCC(C)C,0,training
2371,CC(C)(C)OO,1,training
2372,[O-][NH+](O)c1cc([NH+]([O-])O)c(Cl)c([NH+]([O-])O)c1,1,training
2373,O=[N+]([O-])c1cccc(Cl)c1Cl,0,training
2374,O=C1CCCO1,0,training
2375,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,0,training
2376,O=[N+]([O-])C1=Cc2cccc3c2c1cc1cc2ccccc2cc13,1,test
2377,C=CC(C)(O)CCC=C(C)C,0,training
2378,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,0,training
2379,Nc1ccccn1,0,training
2380,O=C(O)C1OC(Oc2ccc3ccc4cc5ccccc5c5ccc2c3c45)C(O)C(O)C1O,0,test
2381,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,0,training
2382,CC(C)(C)OC(=O)C(N)CN=[N+]=[N-],1,training
2383,O=C(Cl)c1ccccc1[NH+]([O-])O,1,training
2384,BrCCC(Br)Br,1,training
2385,ClCCOCCCl,1,training
2386,CC(C)(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,1,training
2387,O=C1OCC(Cl)=C1Cl,1,training
2388,O=[N+]([O-])c1ccnc2ccccc12,1,training
2389,O=C(O)[C@@H]1CSCN1,0,training
2390,COC(=O)[C@]1(C(N)=O)O[C@@]1(C)[C@H](O)C(C)C,1,training
2391,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,0,training
2392,Nc1cc2nc3ccccc3nc2cc1O,1,training
2393,CC(N)CCN,0,training
2394,CNC(=O)ON(C(=O)NC)C(=O)NC,0,training
2395,O=[N+]([O-])OC1COC2C(O)COC12,0,training
2396,CCCCCCCCCCCCCCCCCC[N+](C)(C)[CH-]c1ccccc1,0,test
2397,Nc1cc2nc3ccccc3nc2cc1N,1,training
2398,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0,valid
2399,CC1=CC2=C(C=O)C(=O)C(C)(O)C(O)C2=CO1,1,training
2400,O=C(O)CCCC(=O)O,0,training
2401,CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0,test
2402,O=C(O)Cc1ccccc1Cl,0,training
2403,Cc1cc2c(nc(N)n2C)c2nccnc12,1,test
2404,O=S(=O)(Nc1ccc(Cl)cc1Cl)c1cccc2cccnc12,0,valid
2405,CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,1,test
2406,O=[N+]([O-])c1cc2c(ccc3cc(N(CCCl)CCCl)ccc32)o1,1,valid
2407,O=[N+]([O-])c1ccc(/C=N/n2nnc3c4ccccc4nc-3c2O)cc1,1,training
2408,Nc1cccc(C(F)(F)F)c1,0,training
2409,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0,training
2410,C=CC(=O)N1CCN(c2ccccc2)CC1,0,training
2411,CC(=O)N(O)c1ccccc1C,1,training
2412,Cc1ccc2cc3ccc4ccccc4c3cc2c1,1,training
2413,CCCCCO,0,test
2414,CC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0,training
2415,COc1c(Cl)ccc2oc3cc4c(c(OC)c3c(=O)c12)C1C=COC1O4,1,training
2416,O=[N+]([O-])c1ccc2nc3ccc([N+](=O)[O-])cc3nc2c1,1,test
2417,CC(C)CCCCCOC(=O)COc1ccc(Cl)cc1Cl,0,test
2418,CCOc1ccc(NC(C)=O)cc1N,1,test
2419,O=NN1CC=CCC1,1,training
2420,OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0,training
2421,Oc1c2nc3ccccc3c-2nnn1/N=C/c1ccc(-c2ccccc2)cc1,0,training
2422,O=[N+]([O-])c1cccc(I)c1,0,valid
2423,Cc1cc(C)cc([N+](=O)[O-])c1,1,training
2424,O=C(O)c1cccc(C(=O)O)c1,0,valid
2425,COC(=O)C12OC1(C)C(C)(O)OC2=O,1,training
2426,CC1=CC[C@@H]2C(C)=CC[C@H](C(C)(C)C)[C@H]2C1,0,training
2427,CC(C)OS(C)(=O)=O,1,training
2428,C=CCCCCCCCCCCCC,0,training
2429,COc1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1,1,training
2430,CC(C)NC(C)C,0,training
2431,Cc1ccc(C)c2c3c(ccc12)C(O)C(O)C1OC31,1,training
2432,O=C1OC(C(O)CO)C(O)=C1O,0,training
2433,CN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,1,training
2434,CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,0,training
2435,Cc1c(N)cc([N+](=O)[O-])cc1N,1,training
2436,O=[N+]([O-])c1ccc2[nH]ncc2c1,1,training
2437,O=C(c1ccccc1)[C@@H]1O[C@H]1c1ccc([N+](=O)[O-])cc1,0,training
2438,NC(CS/C(Cl)=C(\Cl)C(Cl)=C(Cl)Cl)C(=O)O,1,training
2439,Oc1cnnc(O)n1,1,valid
2440,O=[N+]([O-])c1cc([N+](=O)[O-])c2c3ccccc3c3cccc4ccc1c2c43,1,training
2441,O=C1C=C(CCl)C(O)O1,1,training
2442,NC(CCC(=O)O)C(=O)O,0,training
2443,c1ccc2[nH]c(-c3cscn3)nc2c1,1,training
2444,O=[N+]([O-])c1cnc2c(c1)nc1ccccn12,1,training
2445,CC(=O)Oc1ccc2c(c1)C1(C)OOC1(C)O2,1,training
2446,C=C(C)C(=O)OC(C)(C)C,0,training
2447,Cc1cc(Cl)ccc1O[C@H](C)C(=O)O,0,training
2448,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,0,training
2449,O=NN(CCCl)C(=O)NC1CCCCC1,1,training
2450,C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,0,training
2451,O=[N+]([O-])c1cccc2c1ccc1ccccc12,1,training
2452,O=C1C=CC(=O)c2c(O)cccc21,1,training
2453,CCCCCN(CCCCC)CCCCC,0,training
2454,O=[N+]([O-])c1ccc2c(ccc3cc([N+](=O)[O-])ccc32)c1,1,valid
2455,O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,1,training
2456,[O-][NH+](O)c1ccccc1C(F)(F)F,0,training
2457,O=S(=O)(O)CNc1ccc(N=Nc2cccnc2)cc1,0,training
2458,C[C@H](CO)[N+](=O)[O-],0,training
2459,O[C@H]1C=Cc2cc3c(cc2[C@@H]1O)-c1cccc2cccc-3c12,1,training
2460,CC(=O)Nc1cc2c(cc1OC(=O)c1ccccc1)-c1ccccc1C2,0,training
2461,Cc1cc(O)c2c(c1)C(=O)c1c(O)c(O)cc(O)c1C2=O,1,training
2462,CC(=O)OC(C)=O,0,training
2463,ONc1[nH]cnc2ncnc1-2,1,training
2464,O=C1CC[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)[C@H](O)CC3=O,1,training
2465,CCCCCCCC(=O)Nc1snc2ccccc12,0,valid
2466,N#CC1(O)CCCCC1,0,test
2467,O=C(O)CCC(=O)Nc1ccc(Cl)cc1,0,training
2468,O=[N+]([O-])c1cc2c3c(c1)CCc1cccc(c1-3)CC2,1,training
2469,ClC/C=C/CCl,1,training
2470,Oc1ccc2c(c1)OCO2,0,training
2471,O=[N+]([O-])c1cc2c(cc3ccc4cccc5ccc2c3c45)o1,1,training
2472,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,0,training
2473,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0,training
2474,CN1CCC=C2c3nc(N)sc3CCC21,1,training
2475,CCC(C)C1NC(=O)C(C(C)=O)=C1O,0,training
2476,Nc1ncnc2c1ncn2C(c1ccccc1)(c1ccccc1)c1ccccc1,1,valid
2477,COc1cc(C)cc2c(OC(C)=O)c(-c3c(C)cc4c(OC(C)=O)ccc(OC(C)=O)c4c3OC)cc(OC(C)=O)c12,0,training
2478,Cc1ccc(N(CCO)CCO)cc1,1,training
2479,O=[N+]([O-])c1ccc2c3c(c4c([N+](=O)[O-])ccc5ccc1c2c54)CCCC3,1,valid
2480,c1ccc2c(c1)ccc1c2ccc2cccnc21,1,training
2481,Fc1ccc2ncccc2c1F,1,training
2482,COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,0,training
2483,CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CC=C4CC(=O)CCC4=C23)cc1,0,training
2484,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,0,training
2485,O=C(/N=c1\sn(C(=O)c2ccccc2Cl)c2ccc([N+](=O)[O-])cc12)c1ccccc1Cl,1,training
2486,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,1,valid
2487,COc1cccc2c1C(=O)c1ccccc1C2=O,1,test
2488,COc1cc([N+](=O)[O-])ccc1NC(C)=O,1,valid
2489,C=C(Br)C=O,1,training
2490,Cn1c(NO)nc2ncc(-c3ccccc3)cc21,1,training
2491,COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O,0,training
2492,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0,training
2493,NC(CCC(=O)NC(CS/C(Cl)=C/Cl)C(=O)NCC(=O)O)C(=O)O,1,test
2494,O=C(O)CCc1c[nH]c2ccccc12,0,training
2495,CN(C)c1ccccc1,0,training
2496,CC(=O)Nc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,1,training
2497,c1ccc2c(c1)-c1ccccc1C1NC21,1,training
2498,Cc1ccccc1N=C(O)c1csc([N+](=O)[O-])c1,1,training
2499,O=C(O)CNCP(=O)(O)O,0,training
2500,Cc1cccc2cc3c(ccc4ccccc43)cc12,1,training
2501,CN(CCO)C(=O)Nc1ccc(Cl)c(Cl)c1,0,training
2502,CN1[C@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,0,training
2503,C=CC(=O)OCC(CC)CCCC,0,training
2504,ClCc1cccc(CCl)c1,0,training
2505,N/C(=N\O)c1cc(O)c(O)c(O)c1,1,training
2506,CCCCCCCCCCCCc1ccccc1,0,training
2507,Cc1cc(C(O)c2ncc([N+](=O)[O-])n2C)c(O)c(C(C)(C)C)c1,0,valid
2508,CC(=O)OCc1ccc2c(c1)OCO2,0,training
2509,O=CC=Cc1ccc([N+](=O)[O-])cc1,1,training
2510,CC(O)C(C)[N+](=O)[O-],0,valid
2511,COc1cc(N[C@H](C)CCCN)c2ncccc2c1,1,training
2512,c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,1,test
2513,C=CC1CC=CCC1,0,training
2514,O=C1CN(CCN2CC(=O)N(CN3CCOCC3)C(=O)C2)CC(=O)N1CN1CCOCC1,1,training
2515,CCN(CC)c1ccc(N=Nc2cccnc2)cc1,0,training
2516,CCOP(=S)(OCC(C)C)SCCl,0,training
2517,O=C(O)/C=C(/CC(=O)O)C(=O)O,0,training
2518,Cn1c(NO)nc2c3cccnc3ccc21,1,valid
2519,C[C@@H](C#N)CCC#N,1,training
2520,O=C(O)c1cc(O)c2ccccc2n1,0,training
2521,O=Cc1cccc(Cl)c1,0,valid
2522,CC(=O)Nc1ccc(C(=O)CCl)cc1,1,test
2523,c1ccc2cc3c(ccc4c5ccccc5ccc34)cc2c1,0,training
2524,O=C(Cn1c(=O)sc2ccccc21)OCc1ccccc1,0,training
2525,CC(=O)Nc1ccc(/C=C\c2ccccc2)cc1,1,training
2526,BrCC(Br)(Br)Br,1,training
2527,c1cc2cnncc2cn1,0,test
2528,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0,training
2529,CC(O)CN(CC(O)CO)N=O,1,training
2530,CCCOC(=O)c1cc(O)c(O)c(O)c1,0,training
2531,ONc1ccc(N=Nc2ccccc2)cc1,1,training
2532,C=CCN(CC=C)N=O,1,training
2533,c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,1,valid
2534,OCc1cc2ccccc2c2ccc3ccccc3c12,1,training
2535,C=C(Cl)C=O,1,training
2536,Nc1cc(Cl)c([N+](=O)[O-])cc1O,1,training
2537,N#Cc1cccc(/C=C/c2ccc([N+](=O)[O-])cc2)c1,1,training
2538,c1cc2c3c(c4c(ccc5ccccc54)cc3c1)C1OC21,1,training
2539,O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,1,valid
2540,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,1,training
2541,COc1cc2c(c(OC)c1CO)C(=O)c1ccccc1C2=O,0,training
2542,O=S1(=O)c2cccc3ccc4c5ccccc5cc1c4c23,1,training
2543,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)[C@]21CO1,1,training
2544,Oc1ccc2cccnc2c1,0,training
2545,COc1nncc2cnccc12,0,test
2546,ClCC1CO1,1,training
2547,C1CN1,1,training
2548,BrCC(Br)c1ccccc1,1,training
2549,O=C(ON(OCc1ccccc1)C(=O)c1ccccc1)c1cccc([N+](=O)[O-])c1,1,training
2550,CC(=O)Oc1ccc(CCl)cc1,1,training
2551,CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)OC[C@H](CC)CCCC,0,training
2552,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,1,training
2553,CCCCCCCCCCCCCCCCCCO,0,training
2554,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,0,training
2555,CCOP(=O)(OCC)Oc1cc(-c2ccccc2)on1,0,training
2556,CCCCCN(CCCC)N=O,1,training
2557,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,0,training
2558,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0,training
2559,Cc1cc(N)ccc1-c1ccc(N)cc1C,1,training
2560,CN(C)C(=O)/C=C/c1ccc([N+](=O)[O-])o1,1,training
2561,CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,0,training
2562,CCC1OC(CO)C(COCC2OC(COC3OC(CO)C(O)C(O)C3O)C(OC)C(O)C2O)C(O)C1O,0,training
2563,O=C(O)c1cc(Cl)ccc1O,0,training
2564,ClCc1ccccc1,1,training
2565,CCCCOP(=O)(OCCCC)OCCCC,0,training
2566,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,training
