,smiles,Mutagenicity,group
2140,O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,1,test
2141,O=C(Nc1cccc2c(=O)c3c(ccc4c5cc(NC(=O)c6ccccc6)c6c(=O)c7ccccc7c(=O)c6c5[nH]c43)c(=O)c12)c1ccccc1,0,training
2142,CN(N=O)C(=O)c1c(N(C)C(=O)OC(C)(C)C)ncn1C,1,training
2143,Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1,0,valid
2144,ClCc1ccccc1CCl,0,training
2145,Cc1cc2c(c3ccc4ccccc4c13)CCC2,0,training
2146,CSCC(NC(=O)COc1cccc2cnccc12)C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSCC1C(=O)NC(C)(C)C,0,training
2147,c1ccc2c(c1)ccc1ccc3c(c12)CCC3,1,valid
2148,O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,1,test
2149,CCCCCCCCCC(=O)O,0,test
2150,N=C(N)c1ccccc1,0,valid
2151,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],1,training
2152,CN(C)CCCNc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,1,training
2153,c1cc2c(cc1C[C@@H]1CO1)OCO2,1,training
2154,O=C(O)C(Cl)=C(C(Cl)Cl)C(Cl)Cl,1,training
2155,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0,training
2156,Cc1ccc(NCCCl)cc1,1,training
2157,NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,0,test
2158,O=C(O)c1c(Cl)c(Cl)c(Cl)c2oc3c(Br)c(O)c(Br)cc3c(=O)c12,0,training
2159,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)OC(C)=O)C3,0,training
2160,C(CCOCC1CO1)COCC1CO1,1,training
2161,Oc1ccc(Nc2ccc3ccccc3c2)cc1,0,training
2162,CC(=O)OC1(C(C)=O)CCC2C3CC(C)=C4CC(=O)CCC4(C)C3CCC21C,0,training
2163,O=[N+]([O-])c1ccc2c3c4c(cccc4c4ccccc4c13)C1OC21,1,training
2164,N#[N+][N-]CCC(N)C(=O)O,1,training
2165,CCNc1nc(O)nc(NC(C)C)n1,0,valid
2166,Cc1cc(N)c(C)c2c1[nH]c1ccccc12,1,training
2167,CCC(C)C1NC(=O)C(C(C)=O)=C1O,0,test
2168,Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,1,training
2169,NCCCCC(N)C(=O)O,1,test
2170,c1ccc2c(c1)Cc1ccccc1-2,0,training
2171,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,0,training
2172,O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)CCC=C2,1,test
2173,[O-][n+]1cc2ccccc2cn1,0,training
2174,Cc1ccc(/N=C/N=C/N(C)c2ccc(C)cc2C)c(C)c1,0,training
2175,CCCCN(CC)CC,0,test
2176,CC1=C[C@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,training
2177,CC(C)NC(C)C,0,training
2178,O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,0,training
2179,O=[N+]([O-])c1ccc2c(c1)CCN2,1,training
2180,NC(CSC(=O)NCCCl)C(=O)O,1,training
2181,NC(=O)c1ccc(N)cc1,0,training
2182,CCCCC(=O)n1ncc(Cl)c(Cl)c1=O,0,training
2183,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@@H]4C[C@@H]([C@@H]5O[C@H]45)[C@H]3[C@@]1(Cl)C2(Cl)Cl,0,test
2184,OC/C=C/c1ccccc1,0,training
2185,O=P(OCCCl)(OCCCl)OCCCl,0,training
2186,CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,0,training
2187,CNc1ccc(NCCO)c2c1C(=O)c1ccccc1C2=O,1,training
2188,OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,0,training
2189,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccc(N=[N+]=[N-])cc23)cc1,1,training
2190,N#C/C=C\C#N,0,training
2191,Clc1ccc2c(c1)C(c1ccccc1)=NC=C1NN=CN12,0,test
2192,N[C@@H](CSCc1ccccc1)C(=O)O,0,training
2193,CCCC[C@@H](CC)COP(=O)(OC[C@H](CC)CCCC)OC[C@H](CC)CCCC,0,training
2194,ClC/C=C/CCl,1,test
2195,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,0,training
2196,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,1,training
2197,O=[N+]([O-])c1ccc2[nH]c3ccc([N+](=O)[O-])cc3c2c1,1,training
2198,CC(C)(O)C#N,0,training
2199,ClC(Cl)(Cl)[C@@H]1CO1,1,training
2200,CC(=O)O[C@@H]1Cc2c3ccc4ccccc4c3cc3ccc(C)c1c23,1,training
2201,Cc1cc(C)c(CN2C3c4ccccc4-c4ccccc4C32)c(C)c1,1,valid
2202,Oc1ncc(F)c(O)n1,0,test
2203,C#C[C@@](OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,1,training
2204,c1ccc(Nc2ccc3ccccc3c2)cc1,0,training
2205,O=C(/C=C/c1ccc(-c2ccccc2)cc1)c1ccccc1,0,training
2206,O=NN1CC[C@@H](O)C1,1,valid
2207,[NH-][NH+]=CC(=O)NCC(=O)NN,1,training
2208,OC1C2=c3c(cc4cccc5ccc(c3c54)C1O)-c1ccccc12,0,training
2209,c1cc2ccc3cc4c(c5ccc(c1)c2c35)[C@@H]1O[C@@H]1CC4,1,training
2210,O=C(O)CCCCC1CCSS1,0,training
2211,CN(C)CCN(Cc1ccc(O)cc1)c1ccccn1,0,training
2212,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,0,training
2213,COC(=O)c1ccc(C=O)cc1,0,training
2214,N#C[C@@H](Cl)Br,1,training
2215,O=[N+]([O-])c1ccc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)O)c2)c([N+](=O)[O-])c1,1,training
2216,C[N+]1([O-])CCCC1c1cccnc1,0,training
2217,Cc1ccc2c(c1)C(C)c1ccccc1-2,1,training
2218,C=CC[C@]1([C@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O,0,training
2219,OCCNc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,0,training
2220,C1CSCN1,1,training
2221,O=[N+]([O-])c1cc2cc3ccc4cccc5ccc(c2o1)c3c45,1,training
2222,ClCC(Br)CCl,1,valid
2223,Cn1cccc1,0,training
2224,CCCCCCCCCCCCCCCCCC[N+](C)(C)[CH-]c1ccccc1,0,training
2225,CCOCCOC(C)=O,1,training
2226,CN(C)N=Nc1ccccc1,1,training
2227,O[C@H]1c2c(cc3ccc4cccc5ccc2c3c45)[C@@H]2O[C@@H]2[C@H]1O,1,training
2228,Nc1cccc([NH+]([O-])O)c1,1,training
2229,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0,training
2230,Cc1c(N=[N+]([O-])c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2C)cc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
2231,O=C1OC(=O)c2cc([N+](=O)[O-])ccc21,1,training
2232,O=Nc1cc2c3ccccc3ccc2c2ccccc12,1,training
2233,Cc1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1,1,training
2234,C=CC#N,1,training
2235,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CCC4,1,training
2236,CC(=O)Nc1nc2c3cccnc3ccc2n1C,1,training
2237,C=C(C)c1ccc(C)c2ccc(C=O)c-2c1,1,training
2238,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0,training
2239,C[C@@H](O)CBr,1,training
2240,CCOc1ccccc1[NH+]([O-])O,1,training
2241,c1ccncc1,0,training
2242,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,1,training
2243,C1=Cc2c(ccc3nc4ccc5ccccc5c4cc23)CC1,1,training
2244,O=CN(O)c1ccccc1,0,training
2245,CC1(c2ccc(Cl)cc2)CO1,1,training
2246,CC(C)(C)OOC(=O)c1ccccc1,1,training
2247,C=C(C)C(=O)OCC,0,training
2248,O=c1cc2c3cc4ccccc4cc3c3cccc(c3-2)c1=O,1,valid
2249,N#[N+][N-]CC(O)Cn1ccc(N)nc1=O,1,training
2250,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@H]12,0,training
2251,ClCc1ccccc1,1,training
2252,O=[N+]([O-])c1cccc2nc3ccccc3nc12,1,training
2253,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,0,training
2254,c1cc2ccc3c4cccc5ccc(c6ccc(c1)c2c36)c54,1,training
2255,Cc1c(/C=N/OCc2ccc(Cl)cc2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1,0,training
2256,O=[N+]([O-])C(Br)(CO)CO,0,training
2257,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,0,training
2258,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,1,training
2259,CCCCCC=[N+]([O-])O,0,test
2260,CCCCCC(=O)/N=c1\sn(C(=O)CCCCC)c2ccc([N+](=O)[O-])cc12,1,training
2261,C=C(C)C1CC=C(C)CC1,0,training
2262,Nc1ccc(S(N)(=O)=O)cc1,0,training
2263,N#CCBr,0,training
2264,c1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,0,training
2265,ClCCCBr,1,test
2266,Cc1ccc2[nH]nnc2c1,0,training
2267,c1ccc2c(c1)ccc1c3ccccc3ccc21,1,training
2268,COc1cc([N+](=O)[O-])c(O)c(C(C)(C)C)c1,0,training
2269,N#CC(Cl)Br,1,training
2270,[O-][n+]1c2ccccc2nc2ccccc21,1,training
2271,Cc1cc2cccc3ccc4cc5ccccc5c1c4c32,1,training
2272,CC(O)CN,1,test
2273,COc1ccc(C2OC2C)cc1,1,test
2274,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0,valid
2275,CC(C)=[N+]([O-])[O-],1,training
2276,CNCC(O)c1cccc(O)c1,0,training
2277,CC(=O)OCc1ccco1,1,training
2278,O=C(c1ccccc1)C1OC1c1ccccc1,1,training
2279,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,1,training
2280,O=[N+]([O-])c1ccc(COc2ccccc2)cc1,0,training
2281,O=[N+]([O-])c1cc2ccccc2c2c([N+](=O)[O-])cccc12,1,training
2282,CN(Cc1ccc([N+](=O)[O-])cc1)N=O,1,training
2283,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C(O)C(O)C=C4,1,test
2284,C=CC(=O)OCC,0,training
2285,CC(C)(C)OC(=O)C(N)CN=[N+]=[N-],1,training
2286,Nc1ccc(N)c2c(O)c3ccccc3c(O)c12,1,valid
2287,CCN(C(=O)CCCCl)c1snc2ccccc12,0,training
2288,c1ccc2c(c1)-c1c(ccc3ccccc13)C1OC21,1,training
2289,C[C@@H]1CCc2c1ccc1c2ccc2ccccc21,1,test
2290,c1cc2c3c(c1)C1OC1c1cccc(c1-3)C1OC21,1,training
2291,CC(=O)OC[C@H](O)CO,1,training
2292,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1,training
2293,CCO,0,training
2294,O=C(O)CC(Cl)C(=O)O,0,valid
2295,CC(=O)c1cccc([N+](=O)[O-])c1,1,training
2296,Nc1c2ccccc2nc2ccc([N+](=O)[O-])cc12,1,training
2297,COc1ccc(-c2oc3ccccc3c(=O)c2N)cc1N,1,training
2298,COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,1,training
2299,O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)C=CCC2,0,test
2300,Cn1c([N+](=O)[O-])nc2c3cccnc3ccc21,1,training
2301,Fc1ccccn1,1,training
2302,Cn1c2ccccc2c2cc(N)ccc21,1,training
2303,O=P1(N(CCCl)CCCl)N[C@H](O)CCO1,1,training
2304,C1=C2CCCC(=CC3OC13)O2,0,training
2305,C=CC=C,1,training
2306,CCCCOC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1,training
2307,CC(C)Oc1ccccc1OC(=O)N(C)N=O,1,training
2308,c1ccc(C2CO2)cc1,1,training
2309,O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1,training
2310,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,0,training
2311,Cc1c([N+](=O)[O-])cc(C)c2c1c1ccccc1n2C,1,training
2312,CC(=O)c1ccc2c(c1)C(=O)C1(CC1)O2,0,valid
2313,OCCN1CN(CCO)CN(CCO)C1,1,training
2314,N#Cc1cccc(/C=C/c2ccc(N)cc2)c1,1,training
2315,CCc1cc(-c2ccccc2)cc(CC)c1N,0,training
2316,C1=Cc2c(ccc3c2ccc2ccccc23)C1,1,training
2317,Cn1c([N-][N+]#N)nc2ccc3ncccc3c21,1,test
2318,C=C(Br)C(C)=O,1,training
2319,O=[N+]([O-])c1ccc(-c2cscn2)o1,1,training
2320,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,0,valid
2321,CC(CC1=C(C=O)COC1O)C1=CCC(C)(C)C1,0,training
2322,CCNc1nc(N)nc(Cl)n1,0,training
2323,CC1CC2OC(=O)C3(C)C2C(OC3(C)O)C2(C)C(=O)C=CC12,0,valid
2324,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,1,training
2325,CCOP(C)(=O)SCCN(C(C)C)C(C)C,0,training
2326,c1ccc2c(c1)-c1ccc3ccccc3c1[C@H]1N[C@@H]21,1,valid
2327,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0,training
2328,ONc1ncnc2c1ncn2Cc1ccccc1,1,test
2329,Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,1,training
2330,O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc3ccccc3cc1-2,1,training
2331,Nc1ccc([N+](=O)[O-])cc1O,1,training
2332,Cc1ccc2c3c1ccc1cccc(c13)C2,1,training
2333,CC1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1,1,training
2334,CC(C)=CCC1CCCC1=O,0,training
2335,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0,training
2336,CCCCCCCCCCSCn1cc[n+](C)c1,1,training
2337,NCCNCCNCCNCCN,1,valid
2338,c1ccc2c(c1)-c1cc3c(cc1C1OC21)-c1ccccc1C1OC31,1,training
2339,O=C(c1ccccc1)[C@@H]1O[C@H]1c1ccc([N+](=O)[O-])cc1,0,valid
2340,O=Nc1ccc(O)cc1,1,training
2341,O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0,training
2342,C=CC(=O)OCCN(C)C,0,training
2343,NC1(C(=O)O)CCCC1,0,training
2344,ClSC(Cl)(Cl)Cl,1,training
2345,C=C(C)C(=O)OCCC,0,training
2346,OCCBr,1,test
2347,CC(=O)Nc1ccc(NC(C)=O)c2c1C(=O)c1ccccc1C2=O,1,valid
2348,CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,0,training
2349,Nc1snc2ccc([N+](=O)[O-])cc12,1,training
2350,C=C(C)C(=O)OCCCCOC(=O)C(=C)C,0,training
2351,O=[N+]([O-])c1cccc(O)c1[N+](=O)[O-],1,training
2352,c1ccc(-c2ccc(C3CO3)cc2)cc1,1,valid
2353,NC=O,0,training
2354,OCCI,1,training
2355,C=C(C)C(=O)OC(C)C,0,training
2356,CC(=O)[C@@H](C)O,0,training
2357,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1-c1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0,training
2358,CCOc1ccccc1N,0,training
2359,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0,training
2360,c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,1,training
2361,CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1cccnc12,1,training
2362,C/C=C/C1OC(=O)C=CC1O,0,training
2363,CCOP(=S)(OCC)SCCSCC,0,training
2364,c1ccc2c(c1)c1ccc3ccc4ccc2c1c34,1,training
2365,N#CCc1cn(N=O)c2ccccc12,1,test
2366,O=[N+]([O-])c1c(Cl)cc2c(c1Cl)Oc1cc(Cl)c(Cl)cc1O2,0,training
2367,CCCCN(N=O)[C@@H](CCC)OC(C)=O,1,training
2368,NC(=O)c1ccccc1[NH+]([O-])O,1,training
2369,BrCBr,1,training
2370,C=C[C@](C)(O)CCC=C(C)C,0,training
2371,COS(C)(=O)=O,1,valid
2372,Oc1nnc(O)c2ccccc12,0,training
2373,Cn1cnc([N+](=O)[O-])c1-c1ccccc1,0,valid
2374,OC1C=Cc2c(ccc3nc4ccc5ccccc5c4cc23)C1O,1,training
2375,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C=CCC4,1,training
2376,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,0,training
2377,COc1ccc(CC2CO2)cc1,1,training
2378,Clc1ccc(CC2CO2)cc1,1,training
2379,[O-][NH+](O)c1ccc2[nH]ncc2c1,1,training
2380,CC1OCC(=O)C(=O)C1O,1,training
2381,COC1=CC(=O)c2c(nc(C)c3c4c([nH]c23)CCCC4)C1=O,1,training
2382,Oc1cc(Cl)ccc1Cl,0,training
2383,COc1c2ccccc2nc2occc12,1,training
2384,CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,0,training
2385,Cc1ccc(S(=O)(=O)OCC(C)C)cc1,0,training
2386,Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,0,training
2387,Nc1ccc(CCc2ccc(N)cc2)cc1,1,training
2388,c1cc2c(cc1CC1CO1)OCO2,1,training
2389,Cc1ccc(CN(C)N=O)cc1,0,training
2390,OCC12OOC1(CO)c1ccccc1O2,0,test
2391,CC1=CC(O)C2CC1C2(C)C,0,training
2392,CCCC(=O)O,0,training
2393,Cc1c2c(cc3ccccc13)-c1ccccc1C1OC21,1,training
2394,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CC(O)C4O,1,valid
2395,Cc1ccc2cccc([NH+]([O-])O)c2n1,1,training
2396,OCC1=CCN2CC[C@@H](O)[C@@H]12,0,training
2397,Oc1ccc2c(O)cccc2c1,1,training
2398,C=CC(=O)N(C[C@H]1CO1)C[C@H]1CO1,1,training
2399,Cc1cccc2sc(N)nc12,0,valid
2400,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0,training
2401,O=S(=O)(O)Oc1cccc2c1cc1ccc3cccc4ccc2c1c34,0,training
2402,Oc1cc2cc3ccccc3c3ccc4cccc1c4c23,1,training
2403,O=[N+]([O-])c1ccc(Cl)cc1,1,training
2404,CC12CCC(CC1=O)C2(C)C,0,test
2405,Cn1c2ccc3ccccc3c2c2c3ccccc3ccc21,1,training
2406,O=C(O)/C=C/c1c[nH]cn1,0,training
2407,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,1,training
2408,O=C1CCc2ccccc2O1,0,valid
2409,O=C(O)CCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0,test
2410,O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32,1,training
2411,Oc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1,training
2412,O=Cc1cccc(Cl)c1Cl,0,training
2413,COCC12OOC1(C)c1ccccc1O2,1,training
2414,COc1cc2c(c3oc(=O)c4c(c13)[C@@H](O)C[C@@H]4O)[C@@H]1C=CO[C@@H]1O2,1,training
2415,Cc1cc2ccccc2c2ccc3ccccc3c12,1,training
2416,Cc1ccc(OC(=O)N(C)N=O)c(C)c1C,1,training
2417,C1CCC2CC3(CCC2C1)CO3,0,training
2418,C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,0,training
2419,Cc1cc(NOS(=O)(=O)O)ccc1N,1,training
2420,CC1=CC(=O)c2c(O)cccc2C1=O,1,training
2421,Cc1cc(C(=O)O)c2ncccc2c1,0,test
2422,Clc1cc(Cl)nc(Cl)n1,0,test
2423,Cc1ccc(O)cc1C,0,test
2424,CCCC=CCC=O,1,valid
2425,CCOC(=O)C(C)=O,0,training
2426,O=CC=Cc1ccc([N+](=O)[O-])cc1,1,training
2427,O=C1c2ccccc2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)ccc(O)c21,1,training
2428,COc1ccccc1O,0,test
2429,CC(=O)Nc1nc(-c2cc([NH+]([O-])O)cs2)cs1,1,training
2430,CC(O)=Nc1ccc([N+](=O)[O-])cc1,0,test
2431,Cc1ccc(CCC2CO2)cc1,1,training
2432,Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C=C(N1CC1)C2=O,1,training
2433,C=COCC(F)(F)F,1,training
2434,ClCc1c2ccccc2c(CCl)c2ccccc12,1,training
2435,Cc1cc(Nc2ccc(O)cc2)ccc1N,1,training
2436,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,1,training
2437,Cc1ccccc1NO,1,valid
2438,CNc1ncn(C)c1C(=O)N(C)N=O,1,training
2439,COc1ccc2cc([N+](=O)[O-])oc3cccc1c23,1,valid
2440,CCCCCCCCCCC1CO1,0,valid
2441,CCCCCCCCCCCCCCCC(=O)OCC1(O)CC23CCC4c5ccoc5C=CC4(C)C2CCC1C3,0,test
2442,O=C(Nc1cccc(F)c1)c1csc([N+](=O)[O-])c1,1,training
2443,O=C1c2c(O)cccc2Cc2cccc(O)c21,0,test
2444,Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,1,training
2445,O=[N+]([O-])c1ccc2oc3ccc([N+](=O)[O-])cc3c2c1,1,training
2446,Cc1ccc2c(C)c3ccc4ccccc4c3nc2c1,1,training
2447,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,1,training
2448,O=[N+]([O-])c1ccccc1SS/C(Cl)=C(\Cl)C(F)(F)F,1,training
2449,c1ccc(CSCc2ccccc2)cc1,0,training
2450,Cc1cc2c(nc(N)n2C)c2nccnc12,1,training
2451,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1,training
2452,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,0,training
2453,CC(=O)c1ccc([N+](=O)[O-])s1,1,training
2454,CCC1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1,training
2455,CCCCCCCCCCCCS,0,training
2456,O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,1,training
2457,O=C(Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1)C(F)(F)F,1,valid
2458,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,1,training
2459,CCCCCCCCCCCCOC[C@H]1CO1,0,training
2460,CC(=O)Oc1cccc2cccnc12,0,training
2461,NC(CCC(=O)NNc1ccccc1)C(=O)O,1,training
2462,O=[N+]([O-])c1ccc2c(Cl)nsc2c1,1,valid
2463,O=[N+]([O-])c1c(O)c(Cl)cc(Cl)c1Cl,0,training
2464,COc1cc(O)c2c(=O)c3c(O)ccc(O)c3oc2c1,1,training
2465,CN(C)C(=O)N(C)C=O,1,training
2466,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,1,training
2467,OC1C=Cc2c(ccc3c2ccc2ccccc23)C1O,1,training
2468,CS(=O)(=O)c1ccc(O)c(N)c1,0,training
2469,O=C(NCO)NCO,1,training
2470,c1ccc2c3c4c(cc5ccccc5c4cc2c1)C1=C3CCCC1,1,training
2471,Cc1nc2cc([NH+]([O-])O)ccc2[nH]1,1,valid
2472,O=C1C=CC(=O)C1(Cl)Cl,1,training
2473,CCC(=O)Oc1ccc(/C(CC)=C(\CC)c2ccc(OC(=O)CC)cc2)cc1,0,test
2474,CCOP(=S)(OCC)S[C@@H]1OCCO[C@H]1SP(=S)(OCC)OCC,1,training
2475,CC(=O)/C=C/c1ccco1,0,training
2476,Nc1ccc(-c2ccccc2)cc1,1,training
2477,CC(C)COC(=O)c1ccccc1N,0,test
2478,Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,0,training
2479,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,test
2480,CCCOc1cc2c(c3ccc4ccccc4c13)CCC2=O,0,test
2481,Clc1cccc2c1oc1ccccc12,0,training
2482,CCCCCCCCC1CO1,0,valid
2483,O=[N+]([O-])C1=Cc2cc3cc4ccccc4cc3c3cccc1c23,1,training
2484,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,0,training
2485,NC(=O)CBr,0,test
2486,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0,test
2487,CCN(CC)N(O)N=O,1,training
2488,CCOC(=O)CC(=O)CCl,0,training
2489,O=C(Nc1ccccc1F)c1csc([N+](=O)[O-])c1,1,training
2490,O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
2491,COC(O)=NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
2492,C=C1C(=O)OC2C1CCC(C)C1=CCC(=O)C12C,0,training
2493,COc1cc2c(c3oc(=O)c4c(c13)[C@@H](Cl)[C@@H](Cl)C4=O)[C@@H]1C=CO[C@@H]1O2,1,training
2494,C=CCOC(=O)CCCCC,0,training
2495,CC1CCC(C(C)(C)OO)CC1,1,training
2496,CNC(=O)C(C)SCCSP(=O)(OC)OC,1,training
2497,CC(O)=NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
2498,O=C(O)Cc1cccc([N+](=O)[O-])c1,0,test
2499,CN(Cc1ccc(Cl)cc1)N=O,1,training
2500,CNC(=O)[C@@H](C)SCCSP(=O)(OC)OC,1,test
2501,CC1CN(N=O)C(=O)NC1=O,1,training
2502,CC(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,0,test
2503,Nc1cccc2cc3c(nc12)CCCC3,1,training
2504,CC(=O)c1cccc2c1OC1(C)OOC21C,1,training
2505,Cc1cccc(C)c1,0,training
2506,CCCC[C@H](C=O)CC,0,training
2507,CC(N)Cc1ccccc1,0,training
2508,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C,0,training
2509,O=[N+]([O-])c1cc2ccccc2c2ccccc12,1,training
2510,CS(=O)(=O)OCCCCOS(C)(=O)=O,1,training
2511,O=C[C@H]1CO1,1,training
2512,O=[N+]([O-])c1ccc2ccc3c4ccccc4[n+]([O-])c4ccc1c2c34,1,test
2513,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,1,training
2514,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0,training
