,smiles,Mutagenicity,group
1186,ClCCOCCCl,1,training
1187,O=C(Cl)OCCCl,0,training
1188,O=[N+]([O-])c1nccn1CC(O)=NCc1ccccc1,1,training
1189,OC1C=Cc2ccc3c(ccc4ccccc43)c2C1O,1,training
1190,CC(O)=Nc1ccc(C=CC(=O)c2ccccc2)cc1,1,training
1191,O=Nn1cnc(CC(=O)NO)c1,1,training
1192,c1ccc2c(c1)-c1cc3ccccc3cc1C1NC21,1,valid
1193,CC(=O)CC(=O)Nc1ccc(O)cc1,0,training
1194,CCC(O)CN,0,valid
1195,NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,1,training
1196,O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,0,training
1197,Fc1cc2ccccc2c2ncccc12,1,training
1198,Nc1ccc(Cl)c(Cl)c1,0,training
1199,c1ccc2c(c1)cc1ccc3cc4ccccc4c4ccc2c1c34,1,training
1200,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,0,training
1201,O=CC(Cl)=C(Cl)Cl,1,training
1202,CCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,1,training
1203,NC(CCC(=O)N(CC(=O)O)C(=O)C(N)CSN=O)C(=O)O,1,training
1204,O=C1c2ccccc2-c2ccc(O)c3cccc1c23,1,training
1205,c1cnc2c(c1)C1OC1CC2,0,training
1206,CCCCCC[C@H](O)C/C=C\CCCCCCCC(=O)O,0,training
1207,CN(C)CCNC(=O)c1cccc2nc3ccccc3cc12,1,training
1208,OC1c2ccc3c(ccc4ccccc43)c2C2OC2C1O,1,training
1209,ONc1ccc(N=Nc2ccccc2)cc1,1,training
1210,CCCCCCCC/C=C\CCCCCCCC(=O)OC,0,training
1211,Cc1cc(N)c(C)c2c1[nH]c1ccc(O)cc12,1,training
1212,Oc1cc(Cl)cc(Cl)c1Cl,0,valid
1213,Nc1cc2c(cc1[N+](=O)[O-])[nH]c1ccccc12,1,training
1214,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,1,training
1215,O[C@@H]1[C@@H]2O[C@@H]2c2c(ccc3c2-c2cccc4cccc-3c24)[C@H]1O,1,training
1216,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,0,training
1217,OCc1ccccc1,0,training
1218,NC(CCC(O)=NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(O)=NCC(=O)O)C(=O)O,1,training
1219,CC[N+]([O-])=NC,0,training
1220,CCCC[C@@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1,training
1221,O=C1CSC(=S)N1,0,training
1222,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,0,test
1223,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0,training
1224,O=S(=O)(Nc1cccc(Cl)c1)c1cccc2cccnc12,0,training
1225,Cc1ccc2nsc(NC(=O)C(Cl)(Cl)Cl)c2c1,1,training
1226,SCc1ccccc1,0,training
1227,O=[N+]([O-])c1ccc(CCl)cc1,1,training
1228,Oc1c(I)cc(Cl)c2cccnc12,0,training
1229,CC(=O)N(O)c1ccccc1,0,test
1230,O=[N+]([O-])c1ccc2nc3cc([N+](=O)[O-])ccc3nc2c1,1,test
1231,CN1CCc2cc3c(c4c2C1Cc1ccccc1-4)OCO3,1,training
1232,Fc1ccc2ncccc2c1F,1,valid
1233,O=[N+]([O-])c1c(Cl)cc2c(c1Cl)Oc1cc(Cl)c(Cl)cc1O2,0,valid
1234,C=C1C/C(=C/C)C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@]1(C)O)[C@H]23,1,training
1235,CC(=O)Nc1cnc2ccccc2c1,0,valid
1236,COP(=O)(O)OC,0,training
1237,O=C(CCl)CCl,1,training
1238,O=C(Cl)c1cccc(Cl)c1,1,test
1239,O=[N+]([O-])c1ccc(C=Cc2cccc(Cl)c2)cc1,1,training
1240,N#Cc1cccc(C=Cc2ccc([N+](=O)[O-])cc2)c1,1,valid
1241,CC=C1CC2C=CC1C2,0,test
1242,CCCCCCCCCCCCCCN(OC(C)=O)c1ccc2c(c1)Cc1ccccc1-2,1,test
1243,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12,1,training
1244,Fc1ccc(F)c2c1ccc1ncccc12,1,training
1245,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,1,valid
1246,Cc1cnc2ccc3c(nc(NC4OC(C(=O)O)C(O)C(O)C4O)n3C)c2n1,0,training
1247,CN(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](C)(O)[C@H]3[C@@H](O)[C@@H]12,0,training
1248,O=C(/C=C/c1ccc(F)cc1)c1ccccc1,0,training
1249,COc1ccc(CNC(=O)C(C)Br)cc1OC,1,training
1250,O=[N+]([O-])c1c(O)c(Cl)cc(Cl)c1Cl,0,training
1251,C1=Cc2c(ccc3ccc4ccccc4c23)C1,1,test
1252,c1ccc2c(c1)Cc1c(c3ccccc3c3ccccc13)C2,1,valid
1253,C=CC(=O)OCC1CO1,1,training
1254,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0,valid
1255,Cc1cc(O)c2c(c1)C(=O)C(c1c(C)cc3c(c1O)C(=O)C=CC3=O)=CC2=O,0,valid
1256,O=C(O)CCC(=O)Nc1ccc(Cl)cc1,0,test
1257,C[C@@H](N)CN,0,training
1258,COC(=O)/C(Cl)=C(\OP(=O)(OC)OC)c1cc(Cl)ccc1Cl,0,training
1259,COC=O,0,training
1260,O=C1CCc2c1ccc1c3c(ccc21)C(O)C(O)C=C3,1,training
1261,CCOC(=O)C[C@H](SP(=O)(OC)SC)C(=O)OCC,0,training
1262,O=CC1C=COC=C1,0,valid
1263,CC1(c2ccc(Cl)cc2)CO1,1,training
1264,O=[N+]([O-])c1ccccc1CCl,1,training
1265,Cc1nnc(O)nc1O,0,training
1266,C1=C[C@@H]2c3ccccc3O[C@@H]2O1,1,training
1267,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,1,training
1268,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C(O)C(O)C=C4,1,valid
1269,Oc1cc(O)c2ccccc2c1,1,training
1270,Clc1ccc(Cl)cc1,0,training
1271,CC(=O)NS(=O)(=O)c1ccc(N)cc1,0,valid
1272,Cc1cc(N)cc([N+](=O)[O-])c1N,1,training
1273,FC(F)(F)c1ccc(Cl)cc1,0,training
1274,Cc1cc(=O)oc2c3c(ccc12)C1(C)OOC1(C)O3,1,training
1275,CC(=O)Nc1ccc2ccccc2n1,0,training
1276,CCCCC(CC)COC(=O)CCCCC(=O)O,0,training
1277,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
1278,CC(/C=C(\C#N)c1ccc(Cl)c(Cl)c1)C(c1ccccc1)C(C#N)c1ccc(Cl)c(Cl)c1,1,test
1279,CCc1ccccc1N,0,training
1280,Cc1cn2c(N=O)c(-c3ccc([N+](=O)[O-])cc3)nc2s1,1,test
1281,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,0,training
1282,Cc1cc2nc(N)sc2cc1C,1,training
1283,Oc1cc(Cl)ccc1Cl,0,valid
1284,c1csc(-c2nc(N3CCOCC3)c3ccccc3n2)c1,1,training
1285,CCC(C)c1ccccc1O,0,training
1286,FC(F)(F)C(Cl)Br,0,training
1287,Cc1cccc(-c2nc3ccccc3o2)c1,0,training
1288,CCOc1ccc(NC(=O)C[C@@H](C)O)cc1,1,training
1289,CC(C)NC(C)C,0,valid
1290,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0,training
1291,Cc1cnccn1,0,test
1292,COc1ccccc1N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,1,training
1293,CN(C)Cc1ccccc1,0,training
1294,O=C(Cl)OCc1ccccc1,0,training
1295,Cc1ccc(C)c(NO)c1,1,valid
1296,Cc1c(N)cc([N+](=O)[O-])c(N)c1C,1,training
1297,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,1,training
1298,CN(C)CCCNc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,1,training
1299,Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,0,test
1300,O=C1OC(=C(Cl)Cl)C=C1Cl,1,training
1301,COc1ccc([N+](=O)[O-])cc1N=Nc1c(O)c(C(=O)Nc2cccc([N+](=O)[O-])c2)cc2ccccc12,1,training
1302,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0,training
1303,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0,training
1304,C[C@H]1CCCC(=O)CCC/C=C\c2cc(O)cc(O)c2C(=O)O1,0,training
1305,BrCC(Br)C1CCC(Br)C(Br)C1,0,training
1306,ClCc1ccc2ccc3cccc4ccc1c2c34,1,training
1307,c1ccc(Cn2ccnc2)cc1,1,training
1308,Cn1c([N+](=O)[O-])nc2ccccc21,1,training
1309,C[C@H](CCl)O[C@H](C)CCl,1,training
1310,CCC[C@](C)(COC(N)=O)COC(=O)NC(C)C,0,training
1311,C=C1CCC2C(c3c(C)c(O)c4c(c31)C(=O)C(C)C4)C2(C)C,0,training
1312,OC1c2ccccc2-c2cc3ccccc3c(Cl)c2C1O,0,training
1313,c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)[C@H]1O[C@@H]21,1,training
1314,O=C/C=C/C=C/C=O,1,training
1315,Oc1ccc2ncccc2c1,0,test
1316,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,0,training
1317,CCCCOC(=O)c1ccccc1C(=O)OCCCC,0,test
1318,CC(=O)OCc1ccc2c(c1)OCO2,0,training
1319,CCOC(=O)C1C(C=C(C)C)C1(C)C,0,test
1320,C1CNCCN1,0,training
1321,C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,0,training
1322,N#[N+][N-]CC(O)Cn1cnc2c(N)nc(N)nc21,1,training
1323,CS(=O)(=O)Nc1ccc(Nc2c3ccc([N-][N+]#N)cc3nc3ccc([N-][N+]#N)cc23)cc1,0,training
1324,CCCBr,0,training
1325,Nc1ccc2nc3cc(N)ccc3nc2c1,1,training
1326,Cc1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1,1,training
1327,Cc1ccc2[nH]c3c(C)ccc(C)c3c2c1,1,training
1328,O=C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,0,training
1329,Cc1c2c(nc3ccc(CO)cc13)-c1ccccc1C1OC21,0,test
1330,COc1nncc2cnccc12,0,training
1331,Cc1cc(C)cc([N+](=O)[O-])c1,1,training
1332,CC(Br)(CCl)CBr,0,training
1333,COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)OC2=O,1,training
1334,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1,valid
1335,c1cc2c3c(cccc3c1)C1NC21,1,training
1336,CC(=O)N(O)c1ccc(Oc2ccccc2)cc1,1,training
1337,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,0,valid
1338,C[C@@H](O)COC[C@@H](C)O,0,training
1339,C/C=C(\C)CCl,1,training
1340,ClCC(Cl)CBr,1,test
1341,N#CCCC(Br)(C#N)CBr,0,training
1342,CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,1,training
1343,C[N@+]1([O-])CCC[C@@H]1c1cccnc1,0,training
1344,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1/C=C/Br,0,test
1345,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,0,training
1346,Cl/C=C\C[N+]12CN3CN(CN(C3)C1)C2,1,training
1347,CNc1c(C)cc2ncccc2c1N,0,training
1348,CN(CCCCO)N=O,1,training
1349,COO,1,training
1350,c1ccc2cc3ccccc3cc2c1,1,training
1351,C=CCN1C2c3ccccc3-c3ccccc3C21,1,training
1352,Cc1cccc2c1-c1cc3ccccc3cc1C1NC21,1,training
1353,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,0,training
1354,O=[N+]([O-])c1cccc(Cl)c1,0,valid
1355,CC(C)(C)CC(C)(C)c1ccc(OCCOC[CH-][N+](C)(C)Cc2ccccc2)cc1,0,valid
1356,c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,1,training
1357,CC1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1,1,training
1358,O=[N+]([O-])c1cccc(C(F)(F)F)c1,0,test
1359,CN(C)CCCNc1c2ccccc2nc2ccc([N+](=O)[O-])cc12,1,valid
1360,Cc1ccc2c(ccc3cc4ccccc4cc32)c1,1,training
1361,c1ccc(N=Nc2ccccc2)cc1,1,training
1362,Cc1c2ccccc2cc2c3c(ccc12)C(=O)C(=O)C=C3,1,valid
1363,CC1C=Cc2c1ccc1c2ccc2ccccc21,1,training
1364,NCc1ccc(CN)cc1,0,test
1365,C=C(C)C(=O)OCCN(C)C,1,training
1366,C1CCC2CCCCC2C1,0,training
1367,Nc1ccc2c(c1)Cn1c-2nc2ccccc2c1=O,1,training
1368,CNC(C)C(O)c1ccccc1,0,training
1369,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,1,training
1370,O=CN(O)c1ccc(/C=C/c2ccccc2)cc1,1,training
1371,CCOCOCC,0,training
1372,O=C1C(=O)c2c(ccc3ccccc23)-c2ccccc21,0,test
1373,CCCCOC(=O)c1ccccc1C(=O)OC1CCCCC1,0,training
1374,O=Nc1ccc2ccc3c4ccccc4cc4ccc1c2c43,1,training
1375,CC(C)OS(C)(=O)=O,1,valid
1376,C[N+](C)(C)[CH-]CO,0,training
1377,O=[N+]([O-])c1ccc2ccc3c4ccccc4c([N+](=O)[O-])c4ccc1c2c43,1,training
1378,O=S(=O)(O)c1cccc2cc(O)ccc12,0,training
1379,O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,1,training
1380,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0,training
1381,Cc1ccccc1N=C(O)c1csc([N+](=O)[O-])c1,1,training
1382,Fc1ccc2ncccc2c1,1,training
1383,O=P(O)(NCCCO)N(CCCl)CCCl,1,training
1384,CC1=C(O)C(=O)CC1,0,training
1385,O=[N+]([O-])c1ccc(Oc2ccc(N=C=S)cc2)cc1,1,training
1386,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,1,valid
1387,CC(=O)Nc1cc(N(C)C)ccc1N=Nc1cccnc1,0,training
1388,C/C=C1/C[C@H](C)[C@](O)(CO)C(=O)OCC2=CC[N@@+]3([O-])CC[C@@H](OC1=O)[C@@H]23,0,training
1389,O=[N+]([O-])c1ccc2c(c1)Cc1cc(O)ccc1-2,1,training
1390,COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,0,training
1391,COc1ccc(-c2oc3ccccc3c(=O)c2N)cc1N,1,training
1392,Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,1,training
1393,CN(C)CCCN=c1c2ccccc2[nH]c2c(F)ccc([N+](=O)[O-])c12,1,test
1394,Cc1ccncc1,0,training
1395,O=[N+]([O-])c1ccc2c(c1)Cc1cccc([N+](=O)[O-])c1-2,1,training
1396,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,1,test
1397,CCCCCCCCCCCCCOC(=O)C[N+](CC)(CC)CC,0,training
1398,C[C@@H](O)CBr,1,training
1399,CCOP(=O)(C#N)N(C)C,0,training
1400,O=C(O)CSc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,1,training
1401,C=C(C)C1CO1,0,training
1402,OC1c2cc3c4ccccc4c4ccccc4c3cc2C2OC2C1O,1,training
1403,CC(=O)OCc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,1,training
1404,C[C@H](CO)[N+](=O)[O-],0,training
1405,c1ccc2cc(C3CO3)ccc2c1,1,training
1406,O=Cc1ccccc1O,0,training
1407,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3=O,1,valid
1408,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,0,training
1409,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,1,training
1410,CC1=CC[C@@H]2C(C)=CC[C@@H](C(C)C)[C@H]2C1,0,training
1411,CCCCC(CC)COP(OCC(CC)CCCC)OCC(CC)CCCC,0,test
1412,O=[N+]([O-])c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,0,training
1413,CCCCC(CC)CNCC(CC)CCCC,0,training
1414,O=C1NS(=O)(=O)c2ccccc21,0,training
1415,C1COCOC1,1,training
1416,COc1cc([N+](=O)[O-])c(O)c(C(C)(C)C)c1,0,test
1417,C/C=C/c1cccc(OC)c1OC,1,valid
1418,CCN(CC)CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,1,training
1419,O=C(Nc1ccccc1F)c1csc([N+](=O)[O-])c1,1,valid
1420,CCN(CC)c1cccc(O)c1,1,test
1421,CNC(=O)Oc1cccc2ccccc12,1,training
1422,Nc1ccccc1-c1ccccc1,1,training
1423,O=S(=O)(O)Oc1c2ccccc2c2ccc3cccc4ccc1c2c43,0,training
1424,CC1CCC(NC(=O)N(CCCl)N=O)CC1,1,training
1425,O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32,1,training
1426,COC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,1,training
1427,CCCCC(CC)COC(=O)c1ccc(C(=O)O)cc1,0,test
1428,OC1c2cccc3ccc4c5ccccc5cc(c4c23)C1O,1,valid
1429,CN(C)c1ccc(N(C)C)cc1,1,training
1430,CCOc1ccc(N=O)cc1,1,training
1431,Nc1ccc2snc(Cl)c2c1,1,training
1432,CCN(CCCO)N=O,1,test
1433,Cc1c2ccccc2c(C)c2c3c(ccc12)C(=O)C(=O)C=C3,0,training
1434,C1CN1,1,test
1435,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,0,training
1436,O=C(O)c1ccc(Cl)cc1,0,training
1437,CCOS(C)(=O)=O,1,training
1438,COc1c2cc3c(cc2nc2occc12)OCO3,1,training
1439,CCC(C)Nc1ccc(NC(C)CC)cc1,0,valid
1440,O=[N+]([O-])c1ccccc1SS/C(Cl)=C(\Cl)C(F)(F)F,1,test
1441,COCC1CN(c2ccc3nc(C(O)CCC#N)sc3c2)C(=O)O1,0,training
1442,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,0,training
1443,CN=P1(NC)N=P(NC)(NC)N=P(NC)(NC)N1,0,training
1444,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0,training
1445,CC(=O)OC(C(C)=O)N(C)N=O,1,training
1446,C=C(C)C(=O)OCCCCCCCC,0,training
1447,OC1c2c(ccc3c2ccc2ccccc23)C2OC2C1O,1,training
1448,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCl,1,training
1449,CN(N)C=O,0,training
1450,Nc1ccc([N+](=O)[O-])c(N)c1,1,training
1451,CC1(C)C2CCC3(CO3)C1C2,0,training
1452,NCCN1CCNCC1,0,training
1453,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3OS(=O)(=O)O,1,training
1454,O=C(O)[C@@H]1[C@H](C(=O)O)[C@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)C2(Cl)Cl,0,valid
1455,O=Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,0,training
1456,O=C(c1ccccc1)n1ncc(Cl)c(Cl)c1=O,0,test
1457,[N-]=[N+]=NC(c1ccccc1)c1ccccc1,1,training
1458,CCNc1ccccc1,0,training
1459,O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1,0,training
1460,O=C(OCCBr)C(=O)OCCBr,1,test
1461,NC(=O)CC1CO1,1,training
1462,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,training
1463,Oc1ccc(Cc2ccccc2O)cc1,0,training
1464,O=[N+]([O-])c1ccccc1O,0,valid
1465,CC(C)CN(CC(C)C)CC(C)C,0,training
1466,COc1cccc2c(NCCCNCCCl)c3ccccc3nc12,1,training
1467,O=[N+]([O-])c1cc2cccc3cccc(o1)c32,1,training
1468,SC(S)=N/C=C/N=C(S)S,0,valid
1469,O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccccc12,1,training
1470,CCOCCOC(C)=O,1,test
1471,CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,1,training
1472,c1ccc(OCC2CO2)cc1,1,test
1473,C/C=C(\C)C(=O)OC1CCN2CC=C(CO)C12,0,training
1474,O=[N+]([O-])c1ccc2c(c1)CCc1ccccc1-2,1,training
1475,CC(C)=CCC1CCCC1=O,0,training
1476,CC(=O)OCNC(=O)c1ccc(Cl)cc1,0,test
1477,CCOO,1,test
1478,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0,training
1479,O=[N+]([O-])c1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1,1,training
1480,O=S(=O)(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,0,training
1481,CCCCCCCCCCCCCO,0,training
1482,O=[N+]([O-])c1ccc2c(O)nnc(O)c2c1,1,training
1483,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,1,training
1484,CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,1,training
1485,CCC1CO1,1,training
1486,C=CC(C)=O,1,training
1487,CC1=CC2OC3C(O)CC(C)(C34CO4)C2(CO)C(O)C1=O,0,training
1488,CC(C)CCCC(C)C1CCC2C3CC4N(N5C(=O)c6ccccc6C5=O)C45CC(Cl)CCC5(C)C3CCC12C,0,training
1489,CN(C)CCC=C1c2ccccc2CCc2ccccc21,0,training
1490,C=CCNCC=C,0,valid
1491,Nc1cc([N+](=O)[O-])ccc1C(=O)O,1,training
1492,O=Cc1ccc(Cl)c(Cl)c1,0,training
1493,ONc1ccc2c(c1)Cc1ccccc1-2,1,valid
1494,CCCC[C@@H](CC)COS(=O)(=O)O,0,test
1495,CC1CCC(=O)C1=O,0,training
1496,Cn1c(N)nc2nc3ncccc3cc21,0,test
1497,Cc1cnc2cc(C)c3c(nc(N)n3C)c2n1,1,training
1498,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],1,training
1499,[CH2-][N+](C)(C)CCCl,0,training
1500,CSc1ncnc2c1ncn2CC(O)C[N-][N+]#N,1,training
1501,CCN(C=O)N=O,1,training
1502,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,0,training
1503,CC(=O)OCN(CCCl)N=O,1,training
1504,CC(=O)Nc1ccc(/C=C\c2ccccc2)cc1,1,training
1505,NC(=O)CN1CC(O)CC1=O,0,test
1506,C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,0,training
1507,Cc1ccc2cc([N+](=O)[O-])ccc2c1,1,training
1508,O=C=S,1,test
1509,O=C1c2ccccc2-c2ccc3ccc4ccccc4c3c21,0,training
1510,CC1=CC2CCCCC2c2ccccc21,1,training
1511,O=[N+]([O-])c1cc2ccccc2c2c([N+](=O)[O-])cccc12,1,training
1512,O=C(O)CNC(=O)c1ccc([NH+]([O-])O)cc1,1,training
1513,CC(=O)c1cccc2c1OC1(C)OOC21C,1,training
1514,Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,1,training
1515,O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,0,training
1516,Cc1ccc(O)c(O)c1,0,training
1517,COc1ccc2c(c1)[nH]c1c(C)nccc12,1,training
1518,CC(=O)Oc1cc(C=O)cc2c1C(COC(N)=O)C1(OC(C)=O)ON2CC2C1N2C(C)=O,1,training
1519,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,0,test
1520,Oc1cc(Cl)c(Cl)cc1Cl,0,training
1521,CCOC(=O)c1cccc2cccnc12,0,training
1522,O=[N+]([O-])c1ccccc1SSC(F)=C(Cl)Cl,1,training
1523,Cc1ccc(N)cc1[N+](=O)[O-],1,training
1524,[O-][n+]1ccc([NH+]([O-])O)c2ccccc21,1,training
1525,CCc1ccccc1O,0,training
1526,CCOP(=S)(OCC)SCSCC,0,training
1527,BrCc1ccc(Br)cc1,0,valid
1528,CCCCCCN(N=O)C(=N)N[N+](=O)[O-],1,training
1529,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,1,training
1530,CCCCCCCCOc1ccc(C(=O)O)cc1,0,training
1531,Cc1cccc(OC[C@@H](O)CNC(C)(C)C)c1C,0,training
1532,CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,1,training
1533,CCCCOC(=O)c1ccc(O)cc1,0,training
1534,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0,training
1535,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,0,training
1536,CC(=O)OCc1ccccc1[N+](=O)[O-],0,test
1537,O=[N+]([O-])c1ccc2c(O)nsc2c1,1,training
1538,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,training
1539,CSC(C)(C)C(=O)NC(CS)C(=O)O,0,training
1540,O=[N+]([O-])c1cc2ccc(N(CCCl)CCCl)cc2o1,1,training
1541,Nc1ncnc2c1ncn2C1OC(CO)CC1O,1,training
1542,NC(CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(=O)O,0,training
1543,O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2c1,1,valid
1544,CN(Cc1cccc(C(F)(F)F)c1)N=O,1,valid
1545,CNNCc1ccc(C(=O)NC(C)C)cc1,0,training
1546,CCOC(=O)CCl,0,training
1547,C[N+]1(Cl)C=C(C(=O)O)C=C[CH-]1,0,training
1548,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1,training
1549,CC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
1550,COC12OOC1(C)Oc1ccccc12,1,training
1551,CCCCCCc1ccc(O)cc1O,0,training
1552,CC1(C)CCCC2(C)C(C=O)C(C=O)=CCC12,0,valid
1553,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO,1,training
1554,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(N(CCCl)CCCl)cc6)nc5c4)nc3c2)CC1,0,valid
1555,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3[nH]2)cc1,0,training
1556,CNc1ncn(C)c1C(=O)N(C)N=O,1,test
1557,CC(C)=CC=O,0,training
1558,O=[N+]([O-])c1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,1,training
1559,COc1ccc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)[nH]2)cc1OC,1,valid
1560,O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,0,valid
1561,CCN=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,training
