,smiles,BBBP,group
275,O=C(CN1CC[C@H](c2ccc(F)cc2)[C@@H](COc2ccc3c(c2)OCO3)C1)c1ccc(F)cc1,1,training
276,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,1,training
277,CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,0,training
278,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc([N+](=O)[O-])c4C[C@H]3C[C@@H]12,0,test
279,O=c1ccc2ccccc2o1,0,training
280,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,1,valid
281,N=C(N)c1ccc(-c2ccccc2[N+](=O)[O-])o1,1,test
282,Fc1ccccc1C1=NCCN(CC(F)(F)F)c2ccc(Cl)cc21,1,valid
283,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0,training
284,CCC1(CC)C(=O)NC=C(C)C1=O,1,valid
285,CCC(=O)O[C@]1(C(=O)SC)[C@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
286,CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,training
287,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1,training
288,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1,training
289,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0,training
290,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl,1,test
291,CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,0,training
292,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,1,training
293,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,1,training
294,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC,1,training
295,CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,1,test
296,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1,test
297,C1CCCCC1,1,valid
298,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,1,training
299,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0,training
300,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,1,training
301,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1,training
302,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,1,training
303,CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,1,test
304,CN(C)CCOC(c1ccccc1)c1ccccc1,1,training
305,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,1,training
306,CCCCCCSc1nsnc1C1=CCCN(C)C1,1,valid
307,CC(=O)NNC(=O)CC(O)(c1ccccc1)c1ccccc1,1,training
308,CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,1,training
309,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1,test
310,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0,training
311,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,1,valid
312,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1,1,training
313,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,1,training
314,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,1,training
315,C[C@@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,1,training
316,CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,training
317,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CCCC1,1,test
318,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,1,training
319,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,1,training
320,FC(Br)C(F)(F)F,1,training
321,CCCC(=O)O[C@]1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
322,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1,training
323,CN1C(=O)CN=C(C2=CCCCC2)c2cc([N+](=O)[O-])ccc21,1,training
324,Nc1c2c(nc3ccccc13)CCCC2O,1,test
325,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,1,training
326,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,training
327,CCCC(C)C,1,training
328,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1,training
329,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)[C@H]2SC1,0,training
330,CSc1ccc2c(c1)N(CCC1CCCNC1)c1ccccc1S2,1,test
331,COc1ccccc1OCC(O)COC(N)=O,1,training
332,CC(C)NS(=O)(=O)CCN1C(=O)c2ccccc2C1=O,1,training
333,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,1,test
334,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1,training
335,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0,training
336,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1,valid
337,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21,1,training
338,C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1,1,training
339,C=CCC(N)Cc1ccccc1,1,training
340,CN(C)CCCN1c2ccccc2CCc2ccccc21,1,training
341,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,1,training
342,CC(NN)c1ccccc1,1,training
343,C=CC(N)CCC(=O)O,1,valid
344,Cc1nccnc1N1CCCCC1,1,training
345,Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,1,training
346,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,0,training
347,CN(C)C(=O)CCNc1ccc(Br)cc1,1,training
348,Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,1,test
349,CN(C)CCCN1c2ccccc2C=Cc2ccccc21,1,training
350,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1,training
351,CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1,valid
352,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0,training
353,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H](C(C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN,0,training
354,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)C(Cl)CC3(C)[C@]2(C(=O)CO)O1,1,training
355,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0,training
356,C#C[C@]1(O)CC[C@H]2C3CCC4=Cc5c(cnn5-c5ccc(F)cc5)CC4(C)[C@H]3CCC21C,1,training
357,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,1,test
358,COC1CCCC2C1=C(C(=O)[O-])N1C(=O)C(C(C)O)C21,0,test
359,C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,1,test
360,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,valid
361,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,0,training
362,CC(=O)Nc1ccc(OC(C)(C)C)cc1,1,training
363,CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1,1,training
364,CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,training
365,CC(=O)OCC(=O)OCC/C(SC(=O)c1ccco1)=C(/C)N(C=O)Cc1cnc(C)nc1N,1,training
366,C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,1,valid
367,CC(CN1C(=O)c2cccnc2Nc2ccccc21)N(C)C,1,training
368,CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,1,test
369,CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)[C@@](C)(O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(=O)N2)O4,0,training
370,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,1,training
371,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1,training
372,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,1,training
373,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,training
374,CCOC(=O)c1ccc(N)cc1,1,valid
375,CCCCCCC(C)NN,1,valid
376,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,0,training
377,COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,1,training
378,CCCCCC,1,training
379,CCCCCCCCCC1(C)OCC(COC(N)=O)O1,1,training
380,Clc1ccc2c(c1)C1CNCC1c1ccccc1O2,1,training
381,CC1(C)S[C@@H]2[C@H]([NH+]3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0,training
382,CN1CC[C@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@H]1C5,1,training
383,COC(F)(F)C(Cl)Cl,1,training
384,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C45CC4CC[C@]5(C)[C@H]3CC[C@]12C,1,valid
385,NCCC(O)CNC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0,training
386,CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,1,training
387,CC(=O)N1CCN(C(=O)Cc2ccc([S@@](C)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,0,training
388,Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,1,training
389,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0,training
390,Cc1ccccc1C(OCCN(C)C)c1ccccc1,1,training
391,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CS[C@H]12,0,training
392,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1,training
393,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,1,training
394,CC(C)CCNCC1COc2ccccc2O1,1,test
395,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,1,training
396,OC(C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1,1,valid
397,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,training
398,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,1,training
399,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,1,test
400,CCOCC,1,training
401,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1,1,training
402,CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,training
403,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,0,test
404,Cn1nc(-c2cccnc2)nc1-c1ccccc1CO,1,training
405,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1,training
406,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1,training
407,Cc1nc2c(C)cccn2c(=O)c1CCN1CCC(c2noc3cc(F)ccc23)CC1,1,training
408,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0,training
409,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1,training
410,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,1,valid
411,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1,training
412,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1,1,training
413,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,1,training
414,CC[C@H]1CC(=O)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(CC2CC2)C(C4)[C@H]13,1,training
415,NNc1nncc2ccccc12,0,training
416,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,training
417,CC(=O)C1CCC2C3CC=C4CC(OC(=O)CCC(=O)O)CCC4(C)C3CCC12C,1,training
418,COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1,training
419,COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,1,training
420,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1,training
421,CCCC(Cc1ccccc1)N1CCCC1,1,test
422,COc1cc(/C=C/C(N)=O)cc(OC)c1OC,1,training
423,O=C(CCCN1CCN(C(=O)OC2CCCCC2)CC1)c1ccc(F)cc1,1,training
424,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1,valid
425,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@H]1CN1CCCC1,1,test
426,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,1,test
427,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,1,training
428,CC1(C)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@H]4C(O)CC3(C)[C@]2(C(=O)CO)O1,1,training
429,Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,1,valid
430,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,1,training
431,CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1,training
432,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,1,training
433,O=C1c2ccccc2S(=O)(=O)N1CCCN1CCN(c2ncccn2)CC1,1,training
434,Cc1ccc(C)cc1,1,valid
435,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,1,training
436,CC[C@H](NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,training
437,CCOC(=O)N(Cc1ccccc1)C1CC1,1,training
438,Cc1cccc(Cl)c1NC(=O)/C=C1\SCC(=O)N1C,1,training
439,O=C(CCCl)NCc1ccccc1,1,training
440,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0,training
441,NC(=O)c1cccnc1,1,training
442,O=C1N(C(O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1,1,training
443,COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2,1,training
444,COc1ccc(C(=O)N2CCCC2=O)cc1,1,training
445,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,1,training
446,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1,test
447,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1,training
448,O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1,training
449,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,1,training
450,CN(C)c1cc(-c2nc(N)n[nH]2)ccn1,0,training
451,O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,0,training
452,CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,1,training
453,CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,0,training
454,CC(Cc1ccccc1)[N+](C)([O-])Cc1ccccc1,1,valid
455,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1,training
456,CCC1(CC)C(=O)NCC(C)C1=O,1,training
457,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1,training
458,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,training
459,NC(=O)N1c2ccccc2C=Cc2ccccc21,1,training
460,COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2,1,training
461,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0,training
462,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,1,training
463,CC(=O)NCCCN1CCN(c2cc(Cl)ccc2Cl)CC1,1,training
464,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,1,training
465,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0,training
466,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,1,training
467,CC(C)NNC(=O)COc1ccc(Cl)cc1,1,training
468,CC(C)C1(C(C)C)OCC(CO)O1,1,training
469,CC(C)N[C@H]1C2CCC(CC2)[C@]1(O)c1ccc(Cl)c(Cl)c1,1,training
470,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,1,training
471,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1,training
472,COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)NC(C)CC(C)(C)N(C)C)C2,1,test
473,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,1,training
474,c1cc2c(c(N3CCNCC3)c1)OCCO2,1,training
475,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1,valid
476,NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0,training
477,CNC1(c2ccccc2Cl)CCCCC1=O,1,training
478,CN(C)CCCN1c2ccccc2Sc2cccnc21,1,training
479,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0,test
480,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,1,training
481,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,0,training
482,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1,training
483,COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@@H](O)C3,1,training
484,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,0,training
485,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,0,training
486,C/C=C\C1O[C@]2(C(=O)COC(=O)c3ccncc3)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@]4(C)[C@H]1[C@@H](O)C[C@]23C,1,valid
487,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0,valid
488,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,1,valid
489,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1,training
490,CNC1CCN2c3ccccc3CCc3cccc1c32,1,test
491,Cc1cc(=O)oc2cc(O)ccc12,0,training
492,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,1,training
493,O=C1CCC2(CCC(=O)c3ccccc32)C(=O)N1,1,training
494,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2[C@H]1CN1CCCC1,1,training
495,CC(=O)OC(c1ccccc1)C1CCCCN1,1,training
496,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,1,training
497,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,1,training
498,O=C(O)CNC(=O)c1ccccc1O,1,training
499,CC1(C)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,1,training
500,COC(=O)C1=CCCN(C)C1,1,training
501,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,1,training
502,CCC1(C)CC(=O)NC(=O)C1,1,test
503,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,1,training
504,CC1=C[C@H]2[C@@H]3C[C@@H](C)[C@](O)(C(=O)COC(=O)c4cccc(S(=O)(=O)O)c4)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)Cc3cnn(-c4ccccc4)c3C=C12,1,training
505,CCOC1c2ccccc2C(=O)N(C)c2ccccc21,1,training
506,Cc1cccc(C)c1,1,training
507,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,1,training
508,COc1ccc(C(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC,1,training
509,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1,training
510,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,training
511,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,1,training
512,CCN(CC)C/C=C1/c2ccccc2Nc2cc(Cl)ccc21,1,training
513,NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1,1,training
514,CNC[C@@H]1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,1,training
515,CC[C@]12CCN(CC3(O)CC3)[C@H](Cc3ccc(O)cc31)C2(C)C,1,training
516,COCCc1ccc(OCC(O)CNC(C)C)cc1,1,training
517,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1,training
518,c1ccccc1,1,test
519,OCCCN1CCN(CCCC2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,training
520,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CC1)CC3,1,training
521,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,1,valid
522,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
523,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OC)[C@H](C)[C@@H](O)[C@]1(C)O,0,training
524,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,test
525,CC1(C)OC(=O)Nc2ccc(Br)cc21,1,training
526,CCCC1(C)COB(c2ccc(C)cc2)OC1,1,training
527,CC12CCCCCC(Cc3ccc(O)cc31)C2N,1,training
528,CNCCC(Oc1ccccc1OC)c1ccccc1,1,training
529,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,training
530,Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,training
531,CN1Cc2c(N)cccc2C(c2ccccc2)C1,1,training
532,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0,training
533,CCN(CC)C(=O)[C@@H]1[C@@H]2C=C[C@@H](C2)[C@H]1C(=O)N(CC)CC,1,training
534,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1,training
535,O=P(O)(O)OCC(Cl)(Cl)Cl,1,training
536,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,1,training
537,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1,test
538,CC(C)(O)C(C)(O)c1cccc(Cl)c1,1,training
539,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,1,training
540,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,0,training
541,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21,1,training
542,c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3o2)c1,1,training
543,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,valid
544,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1,training
545,CCC(Br)(C(N)=O)C(C)C,1,training
546,CC(=O)NCC1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,training
547,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1,training
