,smiles,Mutagenicity,group
1453,CC(=O)c1c(C)c([NH+]([O-])O)c(C(C)(C)C)c([NH+]([O-])O)c1C,0,test
1454,CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,0,training
1455,c1ccc2c(c1)-c1cc3c(cc1C1OC21)-c1ccccc1C1OC31,1,training
1456,CN(C)C(=O)N(C)N=O,1,training
1457,CC(=O)Nc1ccc2c(c1O)Cc1ccccc1-2,0,training
1458,C=C(C)C(=O)OCCCCC,0,training
1459,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,1,training
1460,CNCCN(Cc1ccc(OC)cc1)c1ccccn1,0,test
1461,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C(O)C(O)C=C4,1,training
1462,C=CC(=O)O,0,training
1463,CC(=O)Nc1ccc(/C=N/n2nnc3ccnc-3c2O)cc1,1,training
1464,C[C@H]1CC(=O)O1,1,valid
1465,[O-][NH+](O)c1cccc(Cl)c1Cl,1,test
1466,[O-][NH+](O)c1ccc([CH-][NH+](O)CCO)o1,1,training
1467,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0,training
1468,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,1,training
1469,CNC(=O)ON,1,training
1470,CN(C)CCNC(=O)c1cccc2ncc(-c3ccccc3)nc12,1,training
1471,Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,0,training
1472,C1CN2CCN1CC2,0,training
1473,O=C(O)CCCc1c[nH]c2ccccc12,0,training
1474,BrCc1ccc(Br)cc1,0,training
1475,Cc1ccccc1[NH+]([O-])O,0,training
1476,Cc1c(N)cccc1N,1,training
1477,[O-][N+](=Nc1ccccc1)c1ccccc1,1,training
1478,COC(=O)/C(C#N)=C/c1ccc(Br)o1,0,training
1479,Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1,test
1480,[N-]=[N+]=Nc1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1,1,test
1481,OC1c2c(ccc3ncccc23)C2OC2C1O,0,training
1482,CCCCCCCCCCCCCCC1CO1,0,test
1483,CN(C)CCCN=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12,1,training
1484,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3=O,1,training
1485,Oc1ccccc1-c1ccccc1O,0,training
1486,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,1,training
1487,CC1(C)CC(C(=O)NC(CO)C(O)CO)C(C)(C)[N+]1=O,0,training
1488,CC(C)(Cl)OC(C)(C)Cl,1,training
1489,Fc1ccc2c3c(cccc13)-c1ccc3ccccc3c1-2,1,training
1490,Cc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1N,0,training
1491,CNC,0,training
1492,Nc1c(O)ccc2ccccc12,0,valid
1493,CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0,training
1494,Cc1ccccc1N,1,training
1495,CCCCN(CCC(C)=O)N=O,1,test
1496,FC(F)(F)c1cccc(Cl)c1,0,valid
1497,CCCCCCCCCCCCN(C)N=O,1,training
1498,CCC(CCC(C)O)COC(=O)c1ccccc1C(=O)O,0,training
1499,Cc1cc(-c2cc3c(cc2F)n2c(=O)[nH]c(=O)cc2n3C2CC2)cc(C)n1,1,training
1500,ClC(Cl)Cl,0,training
1501,CC(=O)c1ccc[nH]1,1,training
1502,C[C@H]1CO1,1,training
1503,[O-][NH+](O)c1cccc2cc[nH]c12,1,training
1504,COc1cc(N[C@H](C)CCCN)c2ncccc2c1,1,training
1505,Cc1cccc2cc3ccc4ccccc4c3cc12,1,training
1506,Oc1cccc2c1ccc1c3ccccc3ccc21,1,training
1507,COC(=O)C1CSC2C(Cl)=C(Cl)C(=O)N12,1,training
1508,CC(C)CC(=O)/N=c1\sn(C(=O)CC(C)C)c2ccc([N+](=O)[O-])cc12,1,training
1509,Nc1ncc([N+](=O)[O-])s1,1,training
1510,COc1ccc(CN(C[CH-][N+](C)(C)Cl)c2ncccn2)cc1,0,training
1511,Cc1ccc(C)o1,0,training
1512,N/C(=N\O)c1ccccc1,1,training
1513,Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,0,valid
1514,CC1CC2c3cccc4c3c(cn4C3CCCC3)CC2N(C)C1,1,training
1515,CN(c1nccc(O)n1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,0,training
1516,C[C@@H](S)C(=O)NCC(=O)O,0,test
1517,CC1CCC(C(C)C)CC1,0,training
1518,[O-][NH+](O)c1ccc(N(CCO)CCO)c(O)c1,1,training
1519,C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,0,training
1520,O=[N+]([O-])c1ccc(S(=O)(=O)Cl)cc1,1,training
1521,O=[N+]([O-])c1ccc2ccc3nc4ccccc4c4ccc1c2c34,1,training
1522,NNc1nncc2cccnc12,1,training
1523,[O-][NH+](O)c1ccc(/N=N/c2c(O)ccc3ccccc23)c(Cl)c1,1,training
1524,CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,1,training
1525,CN(CCO)C(=O)Nc1ccc(Cl)c(Cl)c1,0,training
1526,CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,1,training
1527,CCCCCCCC(=O)/N=c1\sn(C(=O)CCCCCCC)c2ccc([N+](=O)[O-])cc12,1,training
1528,CC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,1,valid
1529,CCCCOC(=O)c1ccc(O)cc1,0,training
1530,Oc1cc2ccccc2c2ccc3ccccc3c12,0,training
1531,CNC(=N)N[N+](=O)[O-],0,training
1532,Cc1cc(N)ccc1-c1ccc(N)cc1C,1,training
1533,Nc1ccc(N=Nc2ccccc2)c(N)c1,1,training
1534,C1=Cc2c3cc4ccccc4cc3cc3cccc1c23,1,training
1535,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC,0,training
1536,Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1C,0,training
1537,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,1,training
1538,Nc1ccc2ccc3ccccc3c2c1,1,training
1539,Cc1ccc(N)cc1O,1,training
1540,Nc1ccc(-c2ccc(N)c(Cl)c2)c(Cl)c1,1,training
1541,C=CC(=O)OCCOCCOC(=O)C=C,0,training
1542,CC/C(C)=N\O,1,training
1543,CCN(CC)c1cc(NC(C)=O)c(N=Nc2ccc([N+](=O)[O-])cc2)cc1OC,1,training
1544,CC(=O)OC1CC(C)OC(C)O1,1,training
1545,O=C(Nc1ccccc1F)c1csc([N+](=O)[O-])c1,1,training
1546,CCOc1ccc2nc(N)sc2c1,1,training
1547,C[C@@H](O)c1cc2ccc3cccc4ccc(c1)c2c34,1,training
1548,COC(=O)c1ccc(O)cc1,0,training
1549,CN(C)N=Nc1ccc([N+](=O)[O-])cc1,1,training
1550,OCCOCCO,0,training
1551,CCC(C)C(C)CO,0,training
1552,CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,0,training
1553,Cc1ccc2nsc(NC(=O)C(Cl)(Cl)Cl)c2c1,1,test
1554,Nc1ccc(N)c(Cl)c1,1,training
1555,Nc1cccc([NH+]([O-])O)c1,1,valid
1556,COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O,0,training
1557,O=C(NCO)NCO,1,training
1558,ClCc1cc2cccc3ccc4c5ccccc5cc1c4c32,1,test
1559,Cn1cnc2cc([N+](=O)[O-])ccc21,0,training
1560,O=C(O)/C(Cl)=C(\CCl)C(=O)O,0,training
1561,Cc1ccc2cc([N+](=O)[O-])ccc2c1,1,training
1562,COC(=O)CCl,0,training
1563,Nc1ccc(NCCO)c([N+](=O)[O-])c1,1,training
1564,CC(=O)OCN(CCCCl)N=O,1,valid
1565,O=[N+]([O-])c1ccc2c(c1)sc1ccccc12,1,training
1566,CC/C=C1\OC(=O)c2ccccc21,1,training
1567,CC(=O)c1ccc(Cl)c(Cl)c1Cl,1,test
1568,O[C@H]1C=C2c3ccc4ccccc4c3-c3cccc(c32)[C@@H]1O,1,training
1569,C=C(Cl)C(Cl)CCl,1,training
1570,CCc1cccc2c3c([nH]c12)C(C)(CC)OCC3,0,training
1571,CCC(=O)OCc1ccccc1[N+](=O)[O-],0,training
1572,NC1CCCC(N)C1,0,test
1573,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,0,training
1574,NP(=O)(O)N(CCCl)CCCl,1,valid
1575,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,1,training
1576,O=C(O)/C(Cl)=C(\C(=O)O)C(Cl)Cl,1,training
1577,C=CCN(CC=C)C1c2ccccc2-c2ccccc2C1N1C2c3ccccc3-c3ccccc3C21,0,valid
1578,CC1CCCO1,0,training
1579,CC1CC(=O)O1,1,training
1580,O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2c1,1,valid
1581,NC(CS/C(Cl)=C(\Cl)C(Cl)=C(Cl)Cl)C(=O)O,1,training
1582,COC(=O)C[C@@H]1[C@@]2(C)C(=O)C=C[C@@]3(C)C(=O)O[C@H](C32)[C@H]2OC3C[C@@H](c4ccoc4)C(C)=C3[C@]21C,0,training
1583,CCNC(=O)CCC(N)C(=O)O,0,training
1584,CCOC1=CC(=O)C(=NC(C)=O)CC1=O,1,training
1585,CC(=O)CC(=O)Nc1ccccc1C,0,training
1586,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[NH+]([O-])O,0,test
1587,COC(=O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(OC)cccc13)OCO2,1,test
1588,O=C1C=CC(=O)C=C1,0,training
1589,Cc1ccc2c(c1)C1C(=N2)N(C)c2ccccc2C1C,1,test
1590,CC1=CC(=O)C(C)=CC1=O,0,training
1591,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,1,training
1592,CN(C)CCNC(=O)c1cccc2ccc(-c3ccccc3)nc12,1,training
1593,CC(=O)OCCOCCOCCOC(C)=O,1,training
1594,C1COCCO1,0,training
1595,CC(C)c1cc(-c2ccccc2)cc(C(C)C)c1N,0,training
1596,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,0,test
1597,O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,1,valid
1598,C=C1CC[C@H](O)C/C1=C/C=C1/CCC[C@]2(C)[C@@H]1CC[C@H]2[C@H](C)CCCC(C)C,0,valid
1599,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,1,training
1600,C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1,1,test
1601,CC(O)c1ccccc1,0,training
1602,CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1,training
1603,Cc1cc(N)ccc1N,1,training
1604,Nc1[nH]cnc2ncnc1-2,1,training
1605,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,0,valid
1606,c1ccc(-c2cccnc2)nc1,1,valid
1607,Cc1nc(N)nc(N)n1,0,training
1608,Cc1cccc2c1ccc1cc3ccccc3cc12,1,valid
1609,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,0,training
1610,CCCCN(CC(=O)CC)N=O,1,training
1611,N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,0,training
1612,Cc1cc2ncccc2c2ncn(C)c12,0,training
1613,O=C(O)C(Cl)CCl,0,test
1614,CCCCCCC(=O)O,0,training
1615,Cc1ccc(CCl)cc1,0,training
1616,O=[N+]([O-])c1ccc(-c2nc(NCCO)c3ccccc3n2)s1,1,training
1617,Oc1ccc2c(c1)OCO2,0,training
1618,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,0,training
1619,O=P(O)(O)OCC(O)CO,0,training
1620,CC(=O)OCc1ccc(N=Nc2ccc(COC(C)=O)cc2)cc1,1,valid
1621,COC(=O)CC(C)=O,0,test
1622,CCCCC=O,0,training
1623,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,1,training
1624,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(O)cc6)nc5c4)nc3c2)CC1,0,training
1625,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)C2C=COC2O1,1,valid
1626,BrCCCCCBr,1,training
1627,CCBr,1,training
1628,Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc(N)cc1,0,valid
1629,c1ccc2c(c1)cc1ccc3cc4ccccc4c4ccc2c1c34,1,valid
1630,CCCCOC(=O)COc1ccc(Cl)cc1Cl,0,training
1631,Oc1ccc2ccccc2c1N=Nc1ccccc1,1,training
1632,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1cc(OC)c(OC)c(OC)c1,1,training
1633,O=C(CCl)c1ccccc1,0,training
1634,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0,training
1635,CN(C)c1ccc(C(=C2C=C[C-]([NH+](C)C)C=C2)c2ccccc2)cc1,0,training
1636,[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1,training
1637,CC(=O)N[C@@H](CS/C(Cl)=C(\Cl)C(Cl)=C(Cl)Cl)C(=O)O,1,training
1638,OC1c2cc3c4ccccc4c4ccccc4c3cc2C2OC2C1O,1,training
1639,O=C(O)C=Cc1cnc[nH]1,0,training
1640,NN(c1ccccc1)c1ccccc1,0,training
1641,Cc1ccc2c(ccc3cc4ccccc4cc32)c1,1,training
1642,Clc1c2ccccc2cc2ccccc12,1,training
1643,c1ccc2c(c1)-c1cccc3cc4ccccc4c-2c13,1,valid
1644,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,1,training
1645,CC(=O)c1cccn1[N+](=O)[O-],1,training
1646,Cc1ccc(NO)cc1C,1,training
1647,Nc1ccc([NH+]([O-])O)cc1O,1,valid
1648,CCN(CC)CCn1nc2ccc(C)c3c4ccc(Cl)cc4sc1c23,1,valid
1649,Cc1cnc(S)nc1O,0,training
1650,Cc1cccc2cccnc12,1,test
1651,O=[N+]([O-])c1ccc2[nH]cnc2c1,1,training
1652,C[C@H]1CCOS(=O)(=O)O1,1,training
1653,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1,training
1654,CC(=O)OC1C2CC(C)(C)CC2=C(C=O)C2(C=O)CC12C,0,valid
1655,c1cc2c3c(c1)C1OC1c1cccc(c1-3)C1OC21,1,test
1656,Cc1ccccc1C(OCCN(C)C)c1ccccc1,0,training
1657,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0,training
1658,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,1,training
1659,Oc1cc(Cl)ccc1Cl,0,training
1660,O=C/C=C/c1ccccc1[N+](=O)[O-],1,training
1661,CS(C)(=O)=O,0,valid
1662,Nc1cccc2cccc(N)c12,1,test
1663,COC(=O)c1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,1,valid
1664,CCN(CC)c1ccc2nc3c4ccccc4c(=[NH2+])cc-3oc2c1,1,training
1665,CCC(C)C=O,0,training
1666,Nc1cc(Cl)cc(C(=O)O)c1Cl,1,test
1667,O=C(O)CC(C(=O)O)C(CC(=O)O)C(=O)O,1,training
1668,CNc1c(C)cc2ncccc2c1N,0,training
1669,c1ccc([C@H]2N[C@@H]2c2ccccc2)cc1,1,training
1670,c1cnc2c(c1)C1OC1CC2,0,training
1671,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
1672,CC(C[N-][N+]#N)c1ccccc1,1,training
1673,O=c1cc(-c2ccccc2)cc(-c2ccccc2)n1/N=C/c1ccc([N+](=O)[O-])o1,1,training
1674,COc1nsc2cc([N+](=O)[O-])ccc12,1,training
1675,CC(=O)OC1CC2C3(C)CCCC(C)(C)C3CCC2(C)C2(O)CC(C=O)=C(C=O)C12C,0,training
1676,CCCCBr,1,training
1677,CC(=O)O[C@H](c1ccccc1)N(C)N=O,1,training
1678,O=[N+]([O-])c1cc(F)ccc1F,1,valid
1679,O=C(CBr)c1ccccc1,0,training
1680,Cc1ccc(C)c2c1[nH]c1ccccc12,1,training
1681,Cc1ccc(C)c2c1ccc1ccccc12,1,training
1682,CCOC(=O)CSc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,1,training
1683,O=C(/C=C/c1ccccc1)c1ccc(Br)cc1,0,training
1684,N#[N+][N-]CC(O)CO,1,training
1685,C=CCOc1ccccc1OCC(O)CNC(C)C,0,training
1686,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([NH+]([O-])O)cc1,0,training
1687,Cc1cc2c(c3ccc4c(c13)C1OC1C(O)C4O)CCC2,1,training
1688,Cc1cc(C)c(CN2C3c4ccccc4-c4ccccc4C32)c(C)c1,1,training
1689,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,1,test
1690,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0,training
1691,CCN(CC)CCCN,0,training
1692,Cc1c2c(cc3ccccc13)-c1ccccc1[C@@H]1N[C@H]21,1,test
1693,CCCCCN=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,training
1694,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,1,training
1695,COc1ccc(C(=O)n2ncc(Cl)c(Cl)c2=O)cc1,0,training
1696,CN(C)CCNC(=O)c1ccc2ccc3cccnc3c2n1,1,training
1697,Cc1cc(N)ccc1NOS(=O)(=O)O,1,training
1698,Cc1cc(C)c(N)c(C)c1,1,training
1699,CC(C)(C)c1cccc(C(C)(C)C)c1O,0,training
1700,O[NH+]([N-]c1ccccc1)c1ccccc1,1,training
1701,O=[N+]([O-])c1ccc2c(ccc3c4ccccc4ccc23)c1,1,training
1702,Nc1nc(N)nc(Cl)n1,0,training
1703,CN(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](C)(O)[C@H]3[C@@H](O)[C@@H]12,0,training
1704,N#Cc1ccc2[nH]c(N)nc2c1,1,training
1705,Nc1ccc2ccccc2c1N=Nc1ccccc1,0,training
1706,O=C1C=CC(=O)c2ccccc21,1,training
1707,CNc1ccc2ncc(C)nc2c1N,0,training
1708,Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2,1,training
1709,O=P1(NCCCl)OCCCN1CCCl,1,training
1710,CC[C@@H](C)COC(=O)/C=C/c1ccc(/N=C/c2ccc(OC)cc2)cc1,1,training
1711,CCOc1ccc(N)cc1,1,training
1712,CNCCCC(=O)O,0,test
1713,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@H]12,0,valid
1714,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(S(=O)(=O)O)cc2)cc1,0,training
1715,N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,0,training
1716,[O-][NH+](O)c1cc(N(CCO)CCO)ccc1NCCO,1,training
1717,Nc1ccc(/C=C/C(=O)O)cc1,0,training
1718,CCCC(=O)OCc1ccc([N+](=O)[O-])cc1,1,training
1719,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,0,test
1720,[O-][NH+](O)c1ccc(O)cc1,0,training
1721,Cc1cccc(OC[C@@H](O)CNC(C)(C)C)c1C,0,training
1722,Cc1ccncc1,0,training
1723,CCCCN(CC(O)c1ccc(O)cc1)N=O,0,training
1724,Cc1ccc2cc3ccc4ccccc4c3cc2c1,1,training
1725,CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,1,training
1726,O=[N+]([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,1,training
1727,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)cc2)cc1,1,training
1728,CC(=O)Nc1ccccc1,0,training
1729,Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
1730,CC(=O)C1(C)OC12C(=O)C=Cc1ccccc12,0,test
1731,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,1,training
1732,O=NN1CCCCCC1,1,training
1733,Cn1c([NH+]([O-])O)cnc1COC(N)=O,1,training
1734,CNC(=O)[C@@H](C)SCCSP(=O)(OC)OC,1,training
1735,Cn1cnc(N=O)c1-c1ccccc1,1,test
1736,c1cc2sncc2cc1OC[C@H]1CO1,1,training
1737,COc1ccccc1NC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3OC)c(Cl)c2)cc1Cl)C(C)=O,0,valid
1738,O=C(O)C(O)C(O)C(=O)O,0,training
1739,OCCOc1cc(Cl)c(Cl)cc1Cl,0,training
1740,Oc1cc2cccc3ccc4c5ccccc5cc1c4c32,1,training
1741,CC(C(=O)O)N(CC1(O)CCC(O)C(O)C1O)N=O,0,training
1742,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,0,training
1743,CCCCOC(=O)c1ccc(N)cc1,0,test
1744,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0,training
1745,O=[N+]([O-])c1ccc2c[nH]nc2c1,1,training
1746,C=CCCCCCCCCC,0,valid
1747,Oc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1,training
1748,O=[N+]([O-])c1cc2c3c(ccc4cccc(c43)CC2)c1,1,training
1749,NC(=O)c1ccc([NH+]([O-])O)cc1,1,training
1750,CCN(CC)c1ccc([N+]#N)cc1,1,test
1751,CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0,valid
1752,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1,valid
1753,Cc1ccc(N=Nc2c(O)ccc3ccccc23)c([NH+]([O-])O)c1,1,training
1754,c1ccc2c(c1)Cc1c(c3ccccc3c3ccccc13)C2,1,training
1755,CCCCCCOC(=O)c1ccccc1,0,training
1756,Clc1cccc2cccnc12,1,training
1757,CC1=C(/C=C\C(C)=C\C=C/C(C)=C\C=O)C(C)(C)CCC1,1,training
1758,O=Cc1cccc(Cl)c1,0,valid
1759,Nc1nc2ccc([N+](=O)[O-])cc2s1,1,training
1760,[N-]=[NH+]c1nc[nH]c1C(N)=O,1,training
1761,CCCOS(C)(=O)=O,1,training
1762,CC1=Cc2nc3c(ccc4ccccc43)c(C)c2C(O)C1O,1,training
1763,CN(C)c1ccc(N=Nc2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)cc1,0,training
1764,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0,valid
1765,Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1,1,training
1766,O=CNc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
1767,CNc1ccc(N(CCO)CCO)cc1[N+](=O)[O-],1,training
1768,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,1,valid
1769,O=C(O)c1ccc(Cl)c(Cl)c1,0,training
1770,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,1,test
1771,O=[N+]([O-])c1cc(-c2ccccc2)cc([N+](=O)[O-])c1O,1,training
1772,O=C1NC(=O)C(O)(O)C(=O)N1,0,training
1773,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0,training
1774,CC(CC=O)c1ccc(C(C)(C)C)cc1,0,training
1775,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,1,training
1776,CC1(C)CC2C=C(CO)C3(C=O)CC3(C)C2C1,1,training
1777,Oc1c2ccccc2cc2ccccc12,1,training
1778,N1=NC2C3OC3C1C1OC21,0,training
1779,CC(=O)NC(CSCCCl)C(=O)O,1,valid
1780,NC(CCC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O,1,training
1781,Cn1c(=O)c2nc[nH]c2n(C)c1=O,0,training
1782,C=C[C@@H](OC(C)=O)c1ccc(OC)cc1,1,training
1783,O=C1OC(O)C(C(Br)Br)=C1Br,1,training
1784,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,0,training
1785,O=[N+]([O-])c1c(-c2ccc(Cl)cc2)nc2sccn12,1,training
1786,CC(N)Cc1ccccc1,0,training
1787,O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,0,training
1788,COc1ccc2c3c([nH]c2c1)C1CC2C(CN1CC3)C(OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)CC(OC)C2OC(C)=O,0,training
1789,CNCC(O)c1cccc(O)c1,0,training
1790,CCCSC(=O)Cl,1,training
1791,C=CC(=O)OCC(C)(C)C,0,training
1792,N#[N+][N-]CC(CO)Cc1ccccc1,1,training
1793,O=C(c1ccccc1)[C@@H]1O[C@H]1c1ccc([N+](=O)[O-])cc1,0,valid
1794,[O-][NH+](O)c1nccn1CC(O)CF,1,training
1795,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,1,test
1796,COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
1797,CNC=O,0,training
1798,Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,0,training
1799,Cc1cc2c(nc(N)n2C)c2nccnc12,1,training
1800,OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,1,training
1801,C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,0,training
1802,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,1,training
1803,OCC(Br)=C(Br)CO,1,training
1804,CN(CC(O)CO)N=O,1,training
1805,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,0,training
1806,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,0,training
1807,C[C@@H]1OCCc2cc3c(cc21)C(C)(C)[C@@H](C)C3(C)C,0,test
1808,C/C=C/C1OC(=O)C=CC1O,0,training
1809,O=c1oc2cccc(O)c2cc1[C@@H]1CCc2ccccc2C1,0,training
1810,CCc1ccccc1,0,training
1811,Cc1ccc2c(=O)c3cccc4ccc1c2c43,1,training
