,smiles,hERG,group
1955,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,0,training
1956,CN(C)C1(CNC(=O)N2CCC(c3nc(-c4ccc5ccccc5n4)no3)CC2)CCCC1,0,valid
1957,CO[C@H]1CN(Cc2ccc(C(F)(F)F)cc2)CC[C@H]1N(C)C(=O)Cc1ccc(-n2cnnn2)cc1,1,training
1958,Cc1nccc(Nc2cc(NC3CCN(c4ccc(C#N)cc4)CC3)c(C(N)=O)cn2)n1,0,test
1959,Cc1nc(C)c(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)[nH]1,0,training
1960,COc1cccc2nc(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)n(C)c(=O)c12,1,training
1961,Fc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1F,1,training
1962,COc1cc(/C=C/c2nc3cc(C(F)(F)F)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,1,training
1963,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C(F)(F)F)CC4)on3)c2)CN1,1,training
1964,C[C@@H]1CCCN1CCc1ccc2nc(C(C)(C)C)ccc2c1,1,training
1965,Cc1nc2c(=O)n(CC3(c4ccccc4)CC3)ccn2c1Br,0,training
1966,COC(=O)C1CCN(C(=O)c2ccc(CSc3ccc4nc(N)sc4c3)cc2)CC1,0,valid
1967,Cc1ccc(-c2nc(NC(=O)CC[NH+](C)C)cc(-n3nccc3C)n2)o1,1,training
1968,CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(N)=O)c2ncccc23)CC1,1,training
1969,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(F)cn1,0,training
1970,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc(F)c21,0,training
1971,NC1=NC2(CO1)c1cc(-c3cncc(OCC(F)F)c3)ccc1OCC21CC1,1,valid
1972,Nc1nc2ccc(C(F)(F)F)cc2n1CC(O)c1ccc(C(F)(F)F)cc1Cl,0,training
1973,O=C1CCc2cc(C(O)CN3CCC(O)(c4cccc(F)c4)CC3)ccc2N1,0,training
1974,CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2ccccc2O)cc1,1,training
1975,CNC(=O)c1cnc(Nc2ccc(N3CCOCC3)cn2)cc1Nc1ccccc1S(C)(=O)=O,0,valid
1976,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,0,training
1977,O=C(Nc1cnc(Cl)nc1)c1ccc(F)c(F)c1,0,training
1978,NC1=N[C@](c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,1,training
1979,CC(C)(C)c1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)n1,1,training
1980,Cc1ccoc1-c1nnc(SCCCN2C[C@@H]3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)n1C,1,test
1981,O=[N+]([O-])c1ccc(S(=O)(=O)N2CCC(CN3CCC(c4noc5cc(F)ccc45)CC3)CC2)cc1,1,training
1982,CCC(C)(C)Cc1c[nH]c(CCc2ccc(-c3ccccn3)cc2)n1,1,training
1983,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,0,training
1984,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cccc(Cl)c1,1,training
1985,C[C@H]1Cn2c(nnc2-c2cnccn2)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,0,training
1986,CCOC(=O)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,1,training
1987,Cc1ccc2c(-c3nnc(SCCCCN4CCc5cc6nc(C(F)(F)F)oc6c(C)c5CC4)n3C)cccc2n1,1,test
1988,COCC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,1,training
1989,CCC#CC[C@H](C)[C@H](O)/C=C/[C@H]1CC(F)(F)C(=O)N1CCCCCCC(=O)O,0,training
1990,CC(C)Oc1cc([C@@](Cc2ccccc2)(NC[C@H](O)CC(F)(F)F)c2cc(F)cc(OC(F)(F)C(F)F)c2)ccc1F,0,training
1991,CN1CCN(C)C(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,0,training
1992,Cc1ccc(Nc2nc3ccc(N4CCN(C)CC4)cc3[nH]2)nc1,0,training
1993,CCC(O)(CC)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,0,training
1994,COc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,1,training
1995,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCC(=O)N2CCCC2)C[C@H]1OC,0,valid
1996,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1,training
1997,COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCCNCC4)n3CC=C(C)C)n(C)c2=O)c1,1,training
1998,CCCC[C@@H](CCO)Nc1nc(N)nc2ccc(OC)cc12,1,training
1999,O=C(NC1CC1c1ccccc1)N1CCC(n2cccn2)CC1,0,training
2000,Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCCCC2)cc1,1,valid
2001,CC(C)[C@@H]([NH3+])C(=O)N1CC(c2cc(F)ccc2F)=C[C@@H]1c1ccccc1,1,training
2002,N#Cc1ccc(OC2CNC(C(=O)N3CCCN(C4CCC4)CC3)C2)cc1,1,training
2003,CN(C)C(=O)Cn1ccc2ncc(-c3ccnc(C(F)(F)F)c3)cc21,0,test
2004,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)C[C@H]3CC[C@H](N(C)C)CC3)cc1)[C@H]2c1ccc(Cl)cc1,1,training
2005,COc1cccc(CN2CCC(C#N)(CNC(=O)c3cc(OC)cc(OC)c3)CC2)c1,1,training
2006,CC(C)(C)NC(=O)C1c2c(O)cccc2C(=O)N1Cc1ccccc1-c1ccccc1,0,test
2007,CN(CCCN1c2ccccc2CCc2ccccc21)C(=O)c1cc2cc(Cl)ccc2o1,0,training
2008,O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2C1CC1,0,training
2009,CC(=O)Nc1ccc(CN2CCC3(CC2)C(NC2CCCCC2)=NC(=O)N3c2cccc(F)c2)cc1,0,training
2010,O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccccc3)CC2)C1,1,training
2011,CCCCN1CCCC1CNC(=O)c1cc(C#N)c2ccccc2c1OC,1,training
2012,C[NH+]1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21,1,training
2013,COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,1,training
2014,CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2cccc(O)c2)cc1,1,training
2015,Cc1ccc([C@H](CCN2[C@H]3CC[C@@H]2C[C@@H](n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)s1,1,test
2016,COc1ccc2cc(-c3cc(-c4cc(Cl)ccc4Cl)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,1,test
2017,CC(C)Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3cncc(F)c3)nc2C1,0,training
2018,O=P(O)(O)C(C1=NCCN1)N(Cc1ccccc1)c1ccccc1,0,training
2019,Cc1cn2cc(-c3ccc4c(c3)C3(COC(N)=N3)C3(COC3)C3(CCC3)O4)ccc2n1,0,training
2020,CC(C)N(C)[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)[C@H](COc2ccccc2)C1,1,valid
2021,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CCCc3ccccc3)C2)CC1,1,training
2022,CC(C)c1noc(N2CCN(c3ncc(OCc4ccc(S(C)(=O)=O)cc4F)cn3)[C@H](C)C2)n1,1,training
2023,Cc1ccc(C(=O)N(CCCN)[C@@H](c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1,1,training
2024,Cc1ccc(-c2c(C)c(CNC3CCCC3)nn2-c2ncc(Cl)cc2Cl)cn1,1,training
2025,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN1CCN(C(C)=O)CC1)c1ccccc1,1,training
2026,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0,training
2027,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,0,training
2028,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)OCC(=O)N6)n3C)cccc2n1,1,training
2029,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,0,training
2030,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@@H]3CNCCC3(F)F)n2)cn1,1,training
2031,NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccc(F)cc3)cc2)N1,1,valid
2032,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(F)cc4)oc3C)c2)cc1,0,training
2033,COc1ccc2c(C)nc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,0,training
2034,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0,training
2035,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1c[nH]c(=O)c(Cl)c1,0,training
2036,COc1nc2ccc(C(=O)N(C)C)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12,1,training
2037,CCCCC1(CCCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,1,training
2038,CC1(C)Oc2c(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)cccc2C1(F)F,0,training
2039,Cc1nc(C(O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,0,training
2040,Nc1nc2ccc(C(=O)N(Cc3ccccc3)Cc3ccc(Cl)c(Cl)c3)cc2s1,0,training
2041,CS(=O)(=O)N1CCN(Cc2cc3c(N4CCOCC4)nc(-c4cnc(N)nc4)cn3n2)CC1,0,training
2042,NC(=O)[C@@H]1CC[C@H](c2cccc(OCc3ccccc3)c2)N1,0,training
2043,CC(C)(O)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,0,training
2044,COC1COCCC1N[C@@H]1C[C@H]2C[C@@H](C(F)(F)F)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0,valid
2045,CN(C)CC(O)Cn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21,0,training
2046,COc1cc(-c2cn(CC(=O)N(Cc3ccc(F)cc3)C3C4CC5CC(C4)CC3C5)nn2)ccc1-n1cnc(C)c1,1,training
2047,COC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(OC2CCCC2)cc1,1,training
2048,COc1ccc2nccc(CC[C@H]3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,1,training
2049,CC1=CN2C(N)=C(Cl)C=C(C(=O)NC[C@@H]3CCC[NH+](CC(C)C)C3)[C@@H]2N1,1,training
2050,C[C@H](c1ccnc(Nc2nc3ccc(-c4cc(N(C)C)ncn4)cc3[nH]2)c1)N1CCN(C(=O)CC(F)(F)F)CC1,1,training
2051,Cc1cccnc1[C@H](C)c1c(CCN(C)C)sc2ccccc12,1,training
2052,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@](O)(c3ccc4c(c3)OCC4)CC2)C1,0,training
2053,CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,0,training
2054,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0,training
2055,COc1ccc2nc(NC3=NC[C@@]4(CN5CCC4CC5)O3)sc2c1,1,valid
2056,O=C(NC[C@H]1[C@@H]2CN(C(=O)NCc3cc(Cl)cc(Cl)c3)C[C@H]12)c1ccc2[nH]c(=O)oc2c1,0,training
2057,Cc1nc2ccccc2c(=O)n1-c1ccc(O[C@H]2CC[C@@H](N3CCCC3)CC2)cc1,1,test
2058,N#Cc1cnc(C(=O)Nc2ccc(C3CCN(CCO)CC3)cc2C2=CCCCC2)[nH]1,0,training
2059,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,1,training
2060,CCC(=S)N1CCC(CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)CC1,1,training
2061,CS(=O)(=O)Nc1ccc2c(c1)[C@H](O)CC1(CCN([C@@H]3CCc4cc(C#N)ccc4C3)CC1)O2,1,training
2062,O=C(c1ccccc1)N1CCC2(CC1)CCN(C(=O)N1CCN(C3CCC3)CC1)C2,0,training
2063,CCc1oc(SCc2cc(N3CCOCC3)cc(NCC#N)n2)nc1C,1,training
2064,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2F)nc2sccc12,1,training
2065,CN(C)C(=O)Cn1ccc2ncc(-c3ccccc3C(F)(F)F)cc21,0,training
2066,Cc1ccc(Nc2cc(NCCN)nnc2C(N)=O)nc1C(C)C,1,training
2067,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CC(O)C(C)(C)C5)cc4)CC3)o2)cc1,1,training
2068,CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OC(F)(F)F)cc2)CO3)CC1,1,training
2069,Cc1cnc(NC(=O)/C(=N/N2CCCC2)c2ccc(S(=O)(=O)C3CC3)cc2)s1,0,training
2070,Cc1cccnc1-n1cc(CN2CCC3(CC2)OCc2ccccc23)c(C)n1,0,training
2071,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,valid
2072,CNS(=O)(=O)CCN(CCc1ccc(Cl)cc1)C1CCN(c2nc(N)n[nH]2)CC1,0,training
2073,N#Cc1ccc(N2CC[C@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@H](F)C2)nc1,0,training
2074,Cc1cc2nc(/C=C/c3ccco3)n(Cc3ccc(Cl)cc3)c2cc1C,0,training
2075,CN1CCN(C(=O)c2cccc(-c3ncnc4ccc(-c5cnc6ccccc6c5)cc34)c2)CC1,1,test
2076,COc1cc2ccc(C#N)cc2cc1[C@@H](c1cccc(F)c1)[C@@](O)(CCN(C)C)c1cc2ccccc2o1,1,training
2077,COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)cn1,0,training
2078,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(Cl)cc3)CC1=O)C2,1,training
2079,CC1(c2ccc(S(C)(=O)=O)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,0,training
2080,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@H]3CNCCN3C)n2)cn1,0,training
2081,Cc1ccc(COC(=O)N2C[C@H]3[C@H](CNC(=O)c4ccc5[nH]c(=O)oc5c4)[C@H]3C2)nc1,0,training
2082,COc1nc(N[C@@H](C)c2cc3cc(Cl)ccc3[nH]c2=O)ncc1C#N,1,training
2083,COC(=O)C1=C(C)NC(C)=C(C(=O)NC[C@H]2CCN(CCc3ccc(Cl)c(Cl)c3)C2)C1c1cccc([N+](=O)[O-])c1,1,training
2084,O=C(NC1CCN(Cc2ccc(OCCCN3CCCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,0,training
2085,Cc1ccc([C@@H](C)N2[C@H]3CC[C@@H]2C[C@@H](Oc2cccc(C(N)=O)c2)C3)s1,1,valid
2086,Cc1ncc(OC[C@@]2(c3ccc(F)cc3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,1,test
2087,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3F)C2)n1C,1,training
2088,CC(C)(C)OC(=O)NCCC[NH+](Cc1cncn1Cc1ccc(C#N)cc1)C1CCN(Cc2cccc(Cl)c2)C1=O,1,training
2089,COC1CCN(S(=O)(=O)c2ccc(-c3ccc(CCN4CCC[C@H]4C)cc3)cc2)CC1,1,training
2090,COc1ccc(OC)c(Cc2nc3ccccc3n2CC(=O)Nc2cc(C(C)(C)C)cc(C(C)(C)C)c2)c1,1,valid
2091,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Sc3ccc(C(=O)N(C)C)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,1,training
2092,N#Cc1c(C(F)(F)F)cc(NCc2ccco2)n2c1nc1cc(Cl)c(Cl)cc12,0,valid
2093,COC(=O)CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,1,training
2094,Cc1ccc([C@H]2CC[C@@H](N3CC(NC(=O)CNc4nn(C)c5ccc(C(F)(F)F)cc45)C3)CC2)cn1,0,training
2095,COc1nn(C)cc1Nc1ncc(C)c(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,0,training
2096,CN1CCC(S(=O)(=O)c2c(Cl)ccc(NC(=O)Nc3cccc(F)c3Cl)c2O)CC1,0,training
2097,Cc1nc(N)c2nnn(C[C@H]3CN(Cc4nccs4)CCO3)c2n1,0,training
2098,CCOc1cc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1C#N,1,training
2099,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,0,training
2100,O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2Cl,0,training
2101,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,1,training
2102,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1,valid
2103,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F,0,training
2104,N=C(Nc1ccc(I)cc1)NC12CC3CC(CC(C3)C1)C2,1,training
2105,O=C(CCCCCc1ccccc1)N[C@H]1CC[C@H](O)CC1,0,training
2106,O=C1NC[C@H](c2ccc(F)cc2)C12CC[NH+](C1(c3ccc(F)cc3)CCCCC1)CC2,1,valid
2107,CS(=O)(=O)c1ccc2nc(N)sc2c1,0,training
2108,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ncn5c6cccc(F)c6cc5c4n3)cc12,0,training
2109,O=C1OCc2cc(CCN3CCN(CCc4ccc5c(c4)COC5=O)CC3)ccc21,1,training
2110,Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,1,training
2111,COc1cnc(-c2ccccn2)nc1NCc1ccc(F)cc1C(F)(F)F,0,training
2112,N#Cc1ccc(O[C@@H]2[C@H]3[C@@H]4C[C@@H](CC4=O)[C@H]3C[C@H]2N2CCC[C@@H](N)C2)cc1,0,training
2113,CN(CCC[NH3+])C(=O)N1CC(c2cc(F)ccc2F)=C[C@@H]1c1ccccc1,1,valid
2114,Cc1ccc(-n2[nH]c(C)c(N/N=C3/C=CC=C(c4cccc(C(=O)[O-])c4)C3=O)c2=O)cc1C,1,training
2115,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1ccccc1S(C)(=O)=O,0,training
2116,O=C(O)CCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0,training
2117,CC(C1CC1)n1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,0,valid
2118,NC(=O)c1ccc(-c2cccc3nc(-c4cncnc4)nc(NCc4ccccn4)c23)cc1,1,training
2119,CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2F)C1,0,training
2120,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,1,training
2121,Cc1ccc(CCc2cccc(CCc3ccc(C)cc3)[n+]2C)cc1,1,training
2122,CC(C)N(C)[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)[C@H](CS(=O)(=O)c2ccccc2)C1,0,test
2123,CCN(CC)CC#CCOC(=O)[C@](O)(c1ccccc1)C1CCCCC1,0,training
2124,O=C(O[C@H]1C[C@@H]2C[C@@H]3C[C@@H](C1)N2CC3=O)C1CNc2ccccc21,1,training
2125,O=C1N(CCN2C[C@@H]3CC[C@H]2Cc2ccccc2C3)CCN1c1cccc(Cl)c1,1,training
2126,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cncc(C(F)(F)F)n3)CC2)(C(C)C)C1,1,training
2127,N#Cc1cc(OC(F)(F)F)cc(-c2nc(-c3ccc4c(c3)cc3n4CCC3CC(=O)O)no2)c1,0,valid
2128,C/C(=N\Nc1ccc(F)cc1)c1ccc(-c2ccc(/C(C)=N/Nc3ccc(F)cc3)cc2)cc1,0,training
2129,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,0,training
2130,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(Br)cc5)C4)n3C)cccc2n1,1,training
2131,O=C(N[C@H]1CC[C@H](c2ccc(O)cc2)CC1)C1Cc2ccccc2CN1,0,training
2132,c1ccc(CCNCCC(c2ccccc2)c2ccccc2)cc1,1,training
2133,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,1,training
2134,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)CO)CC1,1,training
2135,CCn1nc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)ccc1=O,1,training
2136,N#Cc1ccc(Cn2cncc2CN(CCN2CCNCC2)[C@H]2CCN(Cc3ccccc3)C2=O)cc1,1,training
2137,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2-c2cccc(F)c2)C3)ccn1,1,training
2138,c1ccc(Cn2cc(NCCN3CCCCCC3)nn2)cc1,0,training
2139,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1,training
2140,CC1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1(=O)=O,1,training
2141,Cc1cc(C)nc(Nc2cc(NC[C@@H](N)CC(F)F)cnc2C(N)=O)c1,1,training
2142,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4ccc(OC)nc4)CC3)C(C)(C)C2)cc1,1,training
2143,CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2)C1,0,training
2144,CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccc(F)cc3)CC2)cc1,0,training
2145,COCCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc2C2CC2)CC1,1,training
2146,CCOC(=O)c1cccc([C@@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)n1,1,training
2147,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,1,training
2148,O=C(N1CCN(C2CC2)CC1)N1Cc2ccccc2C1,0,training
2149,CCOC(=O)Nc1cccc([C@@H](c2ccc(C(=O)N(CC)CC)cc2)N2CCN(Cc3cscn3)CC2)c1,1,valid
2150,CCCN(CCC)[C@H](c1ccccn1)[C@@H](c1ccccn1)N(CCC)CCC,1,training
2151,NCc1ccc(-n2cc(-c3ccc4cc[nH]c4c3)c(C(F)(F)F)n2)cc1,1,training
2152,Cc1ncoc1-c1nnc(SCCCN[C@H]2CC[C@]3(c4ccc(C(F)(F)F)cc4)CC23)n1C,1,training
2153,Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cncnc1,1,test
2154,Cc1nc2ccccc2c(=O)n1-c1ccc(OC2CCN(C3CCCC3)CC2)cc1,0,valid
2155,CCCCN(CC)CC#CCCc1ccc(C)cc1,1,training
2156,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,1,training
2157,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3ccnc4ccccc34)c(=O)c21,1,training
2158,Cc1onc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](Nc2cc(=O)n(C)c4nccnc24)C3)c1C,0,valid
2159,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(C(F)(F)F)cn34)CC2)[C@@H](c2cccc(F)c2)C1,1,training
2160,Nc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1,training
2161,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)n2)C3=O)ccc2c1COC2=O,0,test
2162,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C3CCC3)cc21,0,test
2163,Cc1cc(-n2cnnn2)ncc1C(C)C(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,0,training
2164,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,1,training
2165,Cc1ccccc1N1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC1,1,valid
2166,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)NCc1cccnc1)C2=O,0,training
2167,Cc1cc(S(=O)(=O)Nc2ccncn2)c(F)cc1O[C@H]1CCCC[C@@H]1c1ccnn1C,0,training
2168,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,0,training
2169,COc1ccc(CCN2C(=O)N(NS(=O)(=O)CF)C[C@@H]2c2ccc(OC)cc2)cc1,0,test
2170,CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c1,1,training
2171,Cc1ccc(-c2c(C)c(CNC3CCCC3F)nn2-c2ncccc2Cl)cn1,0,training
2172,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2nnn(CC(F)F)n2)CC1,0,training
2173,NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,1,training
