,Unnamed: 0,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,group
701,3338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21346,CCOC(=O)COc1ccc(Cl)cc1Cl,training
702,2108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7222,CC1=CCC(=C(C)C)CC1,training
703,3290,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,TOX22011,CCCCCCCCCCCC(=O)N(C)CC(=O)O,test
704,7099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28726,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,training
705,6759,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,TOX29157,CCCCCCCCCI,training
706,1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7266,CCCCCCCCCCCCC,valid
707,329,0.0,,0.0,,,0.0,0.0,0.0,,1.0,1.0,1.0,TOX6137,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,test
708,4561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,TOX12667,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,training
709,1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25523,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,training
710,4558,,,,,,,,0.0,,0.0,,,TOX31478,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](OC(=O)CC)[C@@H]2OC(=O)CC,valid
711,1557,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27344,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,training
712,3538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1290,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,training
713,4579,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TOX15206,C=CCSSCC=C,training
714,3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1576,CC(=O)C(Cl)Cl,training
715,2049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX537,CN(C)CCOC(c1ccccc1)c1ccccc1,training
716,3638,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5536,S=c1[nH]c2ccccc2[nH]1,training
717,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1917,CCCCCC,training
718,2704,,,,,,,,0.0,,0.0,,,TOX31493,CCOC(=O)N1CCC(=O)CC1,training
719,4412,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26432,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,training
720,6094,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX26805,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,training
721,3602,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2227,CN(C)CCCCl,training
722,955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4761,Nc1cccc(Cl)c1,training
723,3915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5329,Fc1ccccc1,training
724,2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1629,CC(=O)CCC=C(C)C,training
725,886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6783,NC(=O)NC(N)=O,training
726,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1976,OCCOc1ccccc1,training
727,4736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX28562,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,test
728,5319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX134,O=Cc1ccccc1,training
729,1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5706,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,training
730,7174,1.0,,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,1.0,TOX28879,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-],training
731,3413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13401,O=C(O[C@@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C(=O)O)c1ccccc1,test
732,2886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7593,Clc1ccc(C(Cl)(Cl)Cl)cc1,training
733,2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX508,C[As](C)(=O)O,training
734,1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4747,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,test
735,35,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29383,COc1ccc(C=O)cc1O,valid
736,6680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26904,CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,training
737,1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27121,O=Cc1cc2ccccc2o1,training
738,7564,0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,1.0,,TOX28712,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,training
739,3778,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX11566,Cc1cccc(C)c1NC(=O)C1CCCCN1C,test
740,6421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX5765,O=[N+]([O-])c1cccc(O)c1,training
741,4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1979,CC(=O)CC(C)=O,test
742,5815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21413,C=C(C)[C@@H]1CC=C(C)C(=O)C1,valid
743,6281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2914,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,test
744,1887,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,TOX29061,CCC1(c2cnc[nH]2)Cc2ccccc2C1,training
745,2657,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27464,CCc1nccnc1C,training
746,6816,0.0,0.0,0.0,0.0,,0.0,,,0.0,,1.0,,TOX1260,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CC[C@@H](O)C(C)(C)O,training
747,5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX3044,CCNC(C)Cc1cccc(C(F)(F)F)c1,training
748,6773,0.0,,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,TOX3368,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,training
749,3000,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX26305,COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,training
750,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25746,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@@](O)(c3ccccc3Cl)[C@H]2C(=O)N2CCC[C@@H]2C(N)=O)cc1OC,training
751,484,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX761,C=CC(=C)C,training
752,4956,0.0,,,1.0,0.0,,0.0,,0.0,1.0,0.0,,TOX25447,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,training
753,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7805,Cc1ccc2c(c1)C(=O)OC2=O,valid
754,1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27177,Cc1ccc(-c2ccccc2)cc1,training
755,1242,,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX27695,Nc1ccccc1C(=O)Oc1ccc2ccccc2c1,training
756,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3393,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,training
757,3640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX790,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,training
758,2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6718,CCOC(=O)CC#N,training
759,3491,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1503,ClCBr,training
760,2189,,,,,,,,0.0,,0.0,,,TOX25580,C[C@H](N)[C@H](O)c1cccc(O)c1,training
761,4292,0.0,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13326,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,training
762,6873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2813,O=c1[nH]c2cc(Cl)ccc2o1,training
763,2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25988,C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O,training
764,3126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2018,CCOP(=S)(OCC)SCCSCC,training
765,1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX6279,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,valid
766,4638,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12813,CCC(O)C(C)(C)C,training
767,25,0.0,0.0,0.0,1.0,,1.0,0.0,,0.0,,,,TOX1301,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,test
768,4333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5632,Cc1ccc(N)c([N+](=O)[O-])c1,test
769,2312,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27267,Cc1nc(C)nc(N2C[C@H](C)N(c3ccnc([C@@H](C)O)n3)[C@H](C)C2)n1,training
770,2771,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,1.0,,TOX27372,CC[C@H](NC(=O)c1cc(F)ccc1[N-]S(=O)(=O)c1cccc2cccnc12)c1ccccc1,training
771,7412,,,,,,,,0.0,,0.0,,,TOX31393,CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,training
772,2669,,,,,,,,0.0,,0.0,,,TOX31635,O=C(O)c1cn(C2CC2)c2cc(Cl)c(F)cc2c1=O,training
773,7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX1483,O=CCc1ccccc1,training
774,2688,0.0,,,,1.0,,,1.0,0.0,0.0,0.0,1.0,TOX3340,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,training
775,5783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4337,CCN(CC)C(=O)SCc1ccc(Cl)cc1,training
776,3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX448,CC(Cl)CCl,training
777,5279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3132,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,training
778,1440,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1644,O=C(O)CCCCCCC(=O)O,valid
779,6530,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX5649,Cc1ccc2c(ccc3ccccc32)c1,training
780,3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27667,CCCCCCCCCCC=CC#N,training
781,5766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,TOX5670,Cc1cc(=O)oc2cc(O)ccc12,training
782,6338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25310,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC(=O)[C@@]32C)O[C@]12CC[C@@H](C)CO2,training
783,4888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1929,CCCCCCBr,training
784,7459,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24402,CC(=O)CC(=O)OC(C)(C)C,training
785,4987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX1793,Oc1cccc2ccccc12,training
786,4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20802,CC(C)CCCCCCc1ccc(OCCOCCO)cc1,training
787,695,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,TOX21201,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,training
788,5755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX44,C=CCO,valid
789,5296,0.0,,1.0,,,1.0,,,,,1.0,,TOX27592,Oc1cc2ccccc2c2ccccc12,training
790,4457,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX26698,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,training
791,1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX22007,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OCC(O)CO,training
792,2192,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX28702,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,training
793,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4878,N#CC1(O)CCCCC1,training
794,4484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2871,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,test
795,6566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TOX3385,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,training
796,5432,1.0,1.0,,,1.0,0.0,0.0,,,,0.0,0.0,TOX26722,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)[O-])c1,training
797,3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1396,CN1C(=O)OC(C)(C)C1=O,valid
798,3712,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7932,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1.OCCN(CCO)CCO,training
799,4261,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,TOX3231,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,training
800,3091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5886,CCOC(=O)C1OC1c1ccccc1,test
801,3554,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5082,CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C,training
802,4633,0.0,,0.0,,,,1.0,1.0,0.0,,1.0,,TOX7403,CCCC[Sn](Cl)(CCCC)CCCC,training
803,2123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1022,CC(=O)CN(CC(C)=O)N=O,training
804,7646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX648,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,test
805,3942,,,,,,,,0.0,,0.0,,,TOX31532,CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2,test
806,6748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4449,C=CCNC(N)=S,training
807,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX10607,CCOC(C)OCC,training
808,4296,,0.0,1.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX4906,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,training
809,2157,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29375,CNC[C@H](O)c1ccc(O)c(O)c1,training
810,5268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX27313,CCN(C(=O)c1cc(C)cc(OC[C@H](C)Nc2ccncc2)c1)C(C)C,test
811,4549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX4783,C=CC(=O)OCCCl,training
812,4070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1398,Cc1cc(C)c(N)cc1C,training
813,3122,0.0,,,,,,,,,0.0,,,TOX24204,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,training
814,5335,0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,TOX27673,Cc1occc1SSc1ccoc1C,training
815,5710,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4467,Nc1nc2ccccc2s1,valid
816,3308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1082,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccccc3)c(O)ccc2c1,valid
817,4418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27729,Oc1ccccc1F,training
818,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX20129,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,training
819,2720,0.0,0.0,,,,0.0,,,,1.0,1.0,0.0,TOX3363,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,training
820,7720,1.0,1.0,,,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX26806,CC(C)CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,training
821,4198,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX8005,O=Cc1cccc(Oc2ccccc2)c1,training
822,5841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,TOX25005,ClCc1ccc(Cl)cc1Cl,training
823,3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27376,O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1,training
824,7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3650,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl)cc1,test
825,2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29293,COCC(O)CO,training
826,610,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1086,CNC(=O)ON=C(SC)C(=O)N(C)C,training
827,4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,TOX16760,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O,training
828,660,,,,,,,,0.0,,0.0,,,TOX26505,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,training
829,5963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4600,C[N+](C)(C)Cc1ccccc1,training
830,3919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX21692,COC(=O)CC(C(C)=O)C(=O)OC,training
831,2693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,TOX27034,CC/C=C\CC/C=C/C(OCC)OCC,training
832,7620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24914,O=C(O)c1cc(Cl)cc(Cl)c1O,test
833,6742,,,,,,,,0.0,,0.0,,,TOX23839,C[C@H]1CCC[C@@H](C)N1CCCC(O)(c1ccccc1)c1ccccn1,training
834,4325,0.0,0.0,1.0,,,0.0,0.0,,0.0,,,0.0,TOX330,Nc1ccccc1C(=O)OCC=Cc1ccccc1,training
835,6488,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX14528,CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3Cl)nn12,training
836,7518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX131,[Ba+2],training
837,2904,0.0,0.0,1.0,,,0.0,,1.0,0.0,,0.0,,TOX1168,CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,test
838,998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26548,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
839,5713,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4532,COc1ccc(N)cc1,test
840,7476,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7802,CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,training
841,3429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7561,COC(=O)CCSCCC(=O)OC,training
842,7102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24486,CC(C)NC(=O)NC(C)C,valid
843,5631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX25330,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,training
844,5956,0.0,0.0,0.0,,,,,,0.0,1.0,,,TOX28486,O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,valid
845,5030,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,TOX2941,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,training
846,6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25526,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,training
847,2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,TOX1339,S=P(N1CC1)(N1CC1)N1CC1,training
848,6027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24754,C=CCOC(=O)CCCCCC,training
849,593,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX978,O=[N+]([O-])c1cccc2ccccc12,training
850,4743,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26510,CCC(C(N)=O)N1CCCC1=O,training
851,1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX24785,CC1=NN(c2cccc(S(=O)(=O)O)c2)C(=O)C1,training
852,5330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18822,CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,training
853,1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28964,Nc1cc(=O)nc(N)[nH]1,training
854,4507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1296,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,training
