,smiles,Mutagenicity,group
1718,O=C(Cl)c1ccc(Cl)cc1,0,training
1719,CC(=O)N(OC(=O)c1ccccc1)c1ccc2c(c1)Cc1ccccc1-2,1,training
1720,CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,1,training
1721,Cn1cnc2c(=N)[n+](=O)[cH-][nH]c21,1,training
1722,CC(=O)O[C@@H]1Cc2c3ccc4ccccc4c3cc3ccc(C)c1c23,1,training
1723,Clc1cccc(Cl)n1,0,training
1724,NNc1ccccc1[N+](=O)[O-],1,training
1725,O=CN(O)c1ccc(/C=C/c2ccccc2)cc1,1,training
1726,C[C@H]1C[C@@H](OC(=O)c2ccccc2O)CC(C)(C)C1,0,training
1727,Cc1cccc2c1-c1cc3ccccc3cc1C1OC21,1,training
1728,CC(C)Nc1ccc(Nc2ccccc2)cc1,0,training
1729,COc1nsc2c(OCC3CO3)cccc12,1,test
1730,O=[N+]([O-])c1nccn1CC(O)=NCc1ccccc1,1,training
1731,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3=O,1,training
1732,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0,training
1733,Cc1ccc([N+](=O)[O-])cc1N,1,training
1734,COc1cccc(CN2C3c4ccccc4-c4ccccc4C32)c1,1,test
1735,O=C(NC(CO)C(O)c1ccc([NH+]([O-])O)cc1)C(Cl)Cl,0,training
1736,O=c1oc2cc([N+](=O)[O-])ccc2c2ccccc12,1,training
1737,COc1c(Cl)cc2c(c1OC)N(C)C1N3C(=O)C4(C)SSC3(C(=O)N4C)C(O)C21O,0,training
1738,Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,1,test
1739,Oc1ccc2c(c1)-c1cc3cccc4ccc5ccc-2c1c5c43,1,training
1740,COC(=O)C1=C(C)N=C(C)C(=C(O)OC)C1c1ccccc1[N+](=O)[O-],0,training
1741,Oc1ccc(Cc2ccccc2O)cc1,0,training
1742,CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CCC4=CC(=O)CCC4=C23)cc1,0,training
1743,CC(=O)N1CCC[C@H]1C(=O)N(CC(=O)O)N=O,1,test
1744,Cc1c(C)c2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31,1,training
1745,COC(=O)C1(C(N)=O)OC1(C)C(O)C(C)C,1,training
1746,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,0,valid
1747,NC(CCCCNC=CC=O)C(=O)O,1,valid
1748,Clc1ccc(CCC2CO2)cc1,1,training
1749,CC(=O)n1ccnc1,0,training
1750,O=C(Nc1cccc(Br)c1)c1csc([N+](=O)[O-])c1,1,training
1751,Cc1ccc([N+](=O)[O-])cc1,0,training
1752,O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc(O)ccc1-2,1,training
1753,BrCc1cccc(CBr)c1,0,training
1754,O=[N+]([O-])c1ccc2c(c1)Cc1cccc(O)c1-2,1,training
1755,CC(C)CCOS(C)(=O)=O,1,training
1756,[O-][NH+](O)c1ccc(Cl)c(Cl)c1,1,valid
1757,O=[N+]([O-])c1ccc2c3ccccc3c3c([N+](=O)[O-])ccc4ccc1c2c43,1,training
1758,Nc1ccc2nc3ccccc3c(N)c2c1,1,training
1759,O[C@H]1C=Cc2ccc3nc4ccc5ccccc5c4cc3c2[C@@H]1O,1,training
1760,C1CCOC1,0,training
1761,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,0,training
1762,O=C(O)COc1ccc(Cl)cc1Cl,0,training
1763,CC(=O)OCc1c2ccccc2cc2c1ccc1ccccc12,1,training
1764,N=C(N)c1ccc2cc(C(=N)N)[nH]c2c1,0,training
1765,CC(=O)OC(c1ccc2c(c1)OCO2)C1CO1,1,training
1766,O=C1c2ccc3nc(-c4ccccc4)sc3c2C(=O)c2ccc3nc(-c4ccccc4)sc3c21,0,training
1767,N#[N+]c1ccc([N+](=O)[O-])cc1,1,training
1768,Nc1ccc2ccccc2c1S(=O)(=O)O,1,training
1769,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,1,training
1770,OCC1OC(n2cnc3c2ncn2ccnc32)C(O)C1O,0,valid
1771,Nc1ccc(-c2ccc(Cl)cc2)cc1,1,training
1772,c1ccc(OC2CO2)cc1,1,training
1773,Cc1cnc2c(n1)c(C)c(C)c1c2nc(N)n1C,1,training
1774,CCCNc1c([N+](=O)[O-])ccc(Cl)c1C(=O)O,0,training
1775,CCC(=O)n1ncc(Cl)c(Cl)c1=O,0,training
1776,O=C1C=CC(=O)O1,0,training
1777,O=C1c2ccccc2-c2ccc(Oc3ccc(S(=O)(=O)O)cc3)c3cccc1c23,1,training
1778,CC(=O)N(O)c1ccc(Sc2ccccc2)cc1,1,training
1779,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0,training
1780,[O-][NH+](O)c1ccc(/C=N/O)o1,1,training
1781,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,1,test
1782,O=P(O)(OCC(Br)CBr)OCC(Br)CBr,1,valid
1783,CCCCN(N=O)C(=N)N[NH+]([O-])O,1,training
1784,CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,1,training
1785,O=[N+]([O-])c1ccc(SSc2ccc([N+](=O)[O-])cc2)cc1,1,training
1786,CN[C@@H](C)Cc1ccccc1,0,training
1787,CC(=O)OC1C(OC23C=C(C)C4(CC4)C(C)(O)C2C(=O)C(C)(C)C3)OC(CO)C(OC(=O)/C=C/c2ccc(O)cc2)C1O,1,training
1788,COc1cccc2c1OC1(C)OOC21C,1,valid
1789,COC(=O)C1=C(c2ccccc2)C(C)OC1=O,0,training
1790,C1CCC(C(C[C@H]2CCCCN2)C2CCCCC2)CC1,0,training
1791,CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,1,training
1792,CCCCN(CCCC)CCCC,0,training
1793,Cc1ccc2c(=O)c3cccc4ccc1c2c43,1,training
1794,C=CC(O)c1ccc2c(c1)OCO2,0,training
1795,COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1,training
1796,O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,0,training
1797,Nc1cc([N+](=O)[O-])c(N)cc1F,1,test
1798,CC(=O)Oc1ccc(CCl)cc1,1,training
1799,CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,0,test
1800,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,0,training
1801,NNc1nncc2cccnc12,1,test
1802,CC(C)C(O)(C(=O)OCC1CCN2CCCC12)C(C)O,0,training
1803,C/C(C=O)=C/c1ccccc1,0,training
1804,[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,1,training
1805,Nc1cccc2c(O)nnc(O)c12,0,test
1806,CCCCN(N=O)/C(C=O)=N/O,1,training
1807,CC(=O)OCC(O)CO,1,training
1808,ClCc1ccccc1,1,valid
1809,C=CCOC(=O)CCCCC,0,training
1810,Nc1ccc2c(ccc3c4ccccc4ccc23)c1,1,valid
1811,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0,training
1812,[O-][NH+](O)c1cccc2ncccc12,1,training
1813,C=CBr,1,training
1814,O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,0,training
1815,CC(Cl)C(Br)CBr,1,training
1816,NC(CC(=O)O)C(=O)O,0,test
1817,Nc1ccc2c(c1)Cn1c-2nc2ccccc2c1=O,1,training
1818,O=C(Cl)c1ccccc1F,1,training
1819,COc1ccc([N+](=O)[O-])cc1N=Nc1c(O)c(C(=O)Nc2cccc([N+](=O)[O-])c2)cc2ccccc12,1,training
1820,CC(C)CN(N=O)C(=N)NN(O)O,1,training
1821,[O-][NH+](O)c1ccc2[nH]cnc2c1,1,valid
1822,O=[N+]([O-])c1ccc2c(ccc3cc([N+](=O)[O-])ccc32)c1,1,training
1823,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4,1,training
1824,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,0,training
1825,CC(C)Sc1cc(Cc2ccc(N)c(SC(C)C)c2)ccc1N,1,training
1826,Cc1ccc(C)cc1,0,training
1827,O=[N+]([O-])c1ccc(OC2CO2)cc1,1,training
1828,Cc1ccc2ccc3cc4ccccc4cc3c2c1,1,training
1829,O=C(c1ccccc1)[C@@H](O)c1ccccc1,0,training
1830,O=c1oc2cccc3ccc4c5ccccc5cc1c4c32,1,training
1831,CC(=O)c1ccc2ccccc2c1,0,training
1832,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0,training
1833,N#C[C@@H](O)c1ccccc1,0,training
1834,CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,0,training
1835,Cc1ccc(CN(C)N=O)cc1,0,training
1836,O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,1,training
1837,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,1,training
1838,CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,0,training
1839,SCc1ccccc1,0,test
1840,OCC(CO)(CBr)CBr,1,test
1841,NC(CS)C(=O)O,1,training
1842,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0,training
1843,c1ccc2c(C3CO3)c3ccccc3cc2c1,1,training
1844,O=NN1CCNC1=O,1,training
1845,Cc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C=C3,1,training
1846,NC(=O)c1cnccn1,0,training
1847,Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,0,training
1848,Cc1ccc2nc3c4c(ccc3c(C)c2c1)C(O)C(O)C=C4,1,training
1849,O=C(/C=C/c1ccc([N+](=O)[O-])o1)N/N=C/c1ccc([N+](=O)[O-])o1,1,training
1850,Cc1cccc2cccnc12,1,training
1851,CC(C)Cc1nccs1,1,training
1852,OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,1,training
1853,Cc1cc(N)ccc1N,1,training
1854,CCN(CC)[N+]([O-])=NO,1,training
1855,OCCNc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,0,training
1856,OC1C=Cc2c(cc3c4c(c5ccccc5cc24)-c2ccccc2-3)C1O,1,training
1857,CC1(c2ccc(Br)cc2)CO1,0,training
1858,CCNCCN,0,training
1859,BrCc1ccc2c3c(cccc13)-c1ccccc1-2,1,training
1860,C=COC(C)=O,0,test
1861,COc1ccc(CNC(=O)C(C)Br)cc1,1,training
1862,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],1,training
1863,c1cc2c(cc1C[C@@H]1CO1)OCO2,1,test
1864,BrC/C=C\CBr,1,training
1865,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccn2)cc1,0,training
1866,Nc1ccc(/C=C/c2cccc(N)c2)cc1,1,training
1867,O=C(O)CS,0,training
1868,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0,test
1869,Cc1cc(Cl)ccc1/N=C/N(C)C,0,valid
1870,CC(O)Cc1cc(N)cc([N+](=O)[O-])c1N,0,training
1871,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,0,training
1872,CCSCCOP(=S)(OC)OC,0,valid
1873,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1,training
1874,COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,1,training
1875,[O-][NH+](O)c1ccc(O)cc1,0,training
1876,CCCCN(C[C@H](O)CC)N=O,1,training
1877,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,0,training
1878,COc1cc(C2OCC3C(c4cc(OC)c(OC)c(OC)c4)OCC23)cc(OC)c1OC,0,training
1879,Cc1ccccc1-c1nc2ccccc2o1,0,training
1880,COc1c2ccoc2nc2c(OC)c(OCC3OC3(C)C)ccc12,0,valid
1881,CCOP(=O)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,1,training
1882,C=CC(N)=O,0,training
1883,O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,1,training
1884,O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1C=COC1O3,0,training
1885,COc1ccc2c(cc3c4c(cc5c(c42)OCO5)CCN3C)c1OC,1,training
1886,CC(C)[C@](O)(C(=O)O)[C@@H](C)O,0,training
1887,CC(C)COS(=O)(=O)c1ccccc1,1,training
1888,Nc1ccc([N+](=O)[O-])c(N)c1,1,training
1889,O=Cc1ccco1,1,training
1890,Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1,1,training
1891,Oc1ccc2c(ccc3c4ccccc4ccc23)c1,1,training
1892,CC(C)(C)C1=CC(=O)C=C(C2=CC(=O)C=C(C(C)(C)C)C2=O)C1=O,1,training
1893,O=[N+]([O-])c1cccc(C(F)(F)F)c1,0,test
1894,COc1c(C=O)c(O)cc2c1C(=O)c1ccccc1C2=O,0,training
1895,CCOC(=O)C(C#N)c1snc2c([N+](=O)[O-])cccc12,1,valid
1896,CC(C)CCOC(=O)CC(C)C,0,training
1897,CC(Cl)(Cl)[N+](=O)[O-],1,training
1898,O=C(ON(OCc1ccccc1)C(=O)c1ccccc1)c1ccccc1,1,training
1899,CCOC(N)=O,1,training
1900,CC(C)=CCl,1,training
1901,CCCCN(N=O)C(=N)NN(O)O,1,training
1902,COC1=CC(=O)c2c(nc(C)c3c4c([nH]c23)CCCC4)C1=O,1,training
1903,COC=O,0,training
1904,Nc1cc2c3ccccc3ccc2c2ccccc12,1,training
1905,C[n+]1c2ccccc2nc2ccccc21,1,valid
1906,[O-][NH+](O)c1cc(Cl)c(Cl)cc1Cl,1,training
1907,Nc1cccc(S(=O)(=O)O)c1,0,training
1908,CC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,0,training
1909,FC(F)(F)C(F)(F)Cl,0,valid
1910,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,0,training
1911,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,valid
1912,COc1ccc2cccc3c2c1C(=O)N(C)C3=O,0,training
1913,O=[N+]([O-])c1ccnc2ccccc12,1,training
1914,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,0,training
1915,CN(C)N=Nc1ccc([N+](=O)[O-])cc1,1,test
1916,Cc1cc2c(O)cccc2c2cc3c(cc12)C=CC(O)C3O,1,test
1917,Cc1c2ccccc2c(CCl)c2ccc3ccccc3c12,1,training
1918,CC(=O)Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1,training
1919,O=C(Cl)C(Cl)Cl,1,training
1920,NCCc1c[nH]c2ccc(O)cc12,0,training
1921,O=S1(=O)CCCC1,0,training
1922,Nc1cc([N+](=O)[O-])c(N)cc1Cl,1,training
1923,OC1C=CC=CC1O,1,training
1924,C=C(Br)C(C)=O,1,training
1925,O=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,1,training
1926,O=C1c2ccccc2C(=O)c2c1cc(OC1OC(COC3OCC(O)C(O)C3O)C(O)C(O)C1O)c(CO)c2O,1,training
1927,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0,training
1928,CN(C)c1ccc(N=NS(=O)(=O)O)cc1,1,training
1929,Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1,training
1930,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccncc3)c(F)c21,0,training
1931,CCC(=O)OCc1ccccc1[N+](=O)[O-],0,training
1932,c1ccc(-c2ccncc2)nc1,1,training
1933,CC/C=C/CC/C=C/C=O,0,valid
1934,Nc1ccc(O)c(C(=O)O)c1,0,valid
1935,CC(C)(C)CN=C(O)C=Cc1ccc([N+](=O)[O-])o1,1,test
1936,CC(=O)OC1C(O)C2OC3C=C(C)C(OC(=O)CC(C)C)CC3(OC(C)=O)C1(C)C21CO1,0,training
1937,O=C1c2ccccc2-c2ccc(O)c3cccc1c23,1,training
1938,Nc1cc2c3c(ccc2c2ccccc12)[C@@H](O)[C@H](O)C=C3,1,training
1939,Oc1cccc(/C=N/c2snc3ccccc23)c1,1,training
1940,OC1C=Cc2c(ccc3c4c(ccc23)CCC4)C1O,1,training
1941,Nc1ccc(Cl)cc1[N+](=O)[O-],1,training
1942,O=Cc1ccc(CO)o1,1,training
1943,c1ccc2c3c4c(ccc5cccc(c54)[C@H]4O[C@@H]34)cc2c1,1,training
1944,CC(C)NC[C@@H]1CCc2cc(CO)c([N+](=O)[O-])cc2N1,1,training
1945,Cn1c([N+](=O)[O-])nc2c3cccnc3ccc21,1,training
1946,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,0,training
1947,C/C=C\C=C/C=O,1,valid
1948,O=CNc1ccc2c(c1)Cc1ccccc1-2,1,training
1949,CCCCCCCCCCCCCCCCN,0,training
1950,O=C(Cl)c1ccc([N+](=O)[O-])cc1,1,valid
1951,CN(C)CCCN=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12,1,test
1952,C[C@@H](N)CN,0,training
1953,O=C(O)COc1ccc(Cl)cc1,0,training
1954,O=NN(c1ccccc1)c1ccccc1,0,test
1955,BrCCC(Br)Br,1,training
1956,CC(C)NC[C@@H](O)COc1cccc2ccccc12,0,training
1957,Cc1cc(C)cc(NO)c1,1,training
1958,CCCCN(C[C@@H](O)C1=CC(=[N+]=[N-])C(=O)C=C1)N=O,1,training
1959,CCCC/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,1,training
1960,ClCCBr,1,training
1961,CCOc1ccc([N+](=O)[O-])cc1,1,valid
1962,CC(C)=C(Cl)C=O,1,training
1963,CCCCCC[N+](=O)[O-],0,training
1964,Oc1ccc(/C=N/c2snc3c(Cl)cc(Cl)cc23)cc1,1,valid
1965,C[n+]1cccc2c1C=CC1OC21,1,training
1966,O=C(Cl)OCc1ccccc1,0,test
1967,CN(CCO[N+](=O)[O-])[N+](=O)[O-],1,valid
1968,O=C1CCCc2c1ccc1c2ccc2ccccc21,1,training
1969,C=C(C=O)CC,1,test
1970,BrCC1CO1,1,training
1971,COC(=O)C1=C(C)C(C)(O)OC1=O,0,valid
1972,c1ccc2cc3c(cc2c1)c1c(c2ccccc23)O1,1,training
1973,CN(C)Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1,training
1974,O=[N+]([O-])c1ccccc1-c1ccccc1,0,training
1975,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,1,training
1976,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,1,training
1977,CCC(=O)NCc1ccccc1,0,training
1978,C=CC(=O)OCCCCCOC(=O)C=C,0,training
1979,Cc1ccc(C(=O)O)cc1N,1,training
1980,Fc1cccc2c1ccc1ncccc12,1,training
1981,c1ccc(Nc2ccc3ccccc3c2)cc1,0,training
1982,CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC,0,training
1983,O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,1,valid
1984,Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1,training
1985,CCCCCCCOc1ccccc1NC(=O)OC(C)CN(CC)CC,0,training
1986,O=S(=O)(O)c1ccc2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)c(S(=O)(=O)O)cc2c1,0,training
1987,CC(=O)OO,0,training
1988,CC(CC=O)c1ccc(C(C)(C)C)cc1,0,training
1989,Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,1,training
1990,COCCOC,1,training
1991,CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,test
1992,CC(O)COC(C)(C)C,1,test
1993,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,training
1994,CC(O)C(C)O,0,training
1995,COP(=S)(OC)SCn1nnc2ccccc2c1=O,1,training
1996,C1COCOC1,1,valid
1997,CCCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,0,training
1998,O=Cc1cccc(Cl)c1,0,training
1999,CC(C)(Br)C(=O)Nc1ccccc1,0,training
2000,CC(O)C(=O)NCCO,1,training
2001,CCC1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1,training
2002,Cc1cc2c(c3ccc4ccccc4c13)C1OC1C(O)C2O,0,training
2003,O=[N+]([O-])c1cccc(CBr)c1,0,training
2004,O=C(O)/C(Cl)=C(\C(=O)O)C(Cl)Cl,1,test
2005,COC(=O)c1ccc(C=O)cc1,0,training
2006,c1ccc2c(c1)ccc1cc3cnccc3cc12,1,training
2007,Oc1nsc2ccccc12,0,training
2008,CCCCCCCCCCCC(=O)O,0,test
2009,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,1,training
2010,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,1,training
2011,ONc1ccccc1-c1ccccc1,1,training
2012,Cl/C=C/[CH-][N+]12CN3CN(CN(C3)C1)C2,1,valid
2013,CCCCCOc1ccc(N=O)cc1,1,training
2014,Cn1cc2cccc([N+](=O)[O-])c2n1,1,training
2015,C=CC(=O)OC[C@H](Br)CBr,1,training
2016,Cc1cc(N)cc([N+](=O)[O-])c1N,1,test
2017,C=CC(=O)OCCCCCCOC(=O)C=C,0,training
2018,Cc1cc2ccccc2c2cc3c(cc12)C(O)C(O)C=C3,1,training
2019,COc1ccc2c(CBr)cc(=O)oc2c1,0,training
2020,O=[N+]([O-])c1ccc(/C=C/c2ccc(Cl)cc2)cc1,1,training
2021,CCOC(C)(C)C,0,valid
2022,CC(C)[NH+]([O-])O,1,training
2023,Nc1ccc(-c2ccc(N)c(Cl)c2)c(Cl)c1,1,training
2024,CN(C)CCNC(=O)c1ccc2c(N)c3ccccc3nc2c1,0,training
2025,CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,valid
2026,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0,training
2027,O=C(Cn1c(=O)sc2ccccc21)OCc1ccccc1,0,training
2028,C/C=C\C=O,1,valid
2029,CC(N)=O,0,training
2030,Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0,training
2031,C=CC1CN2CCC1CC2C(OC(=O)C(C)O)c1ccnc2ccc(OC)cc12,0,training
2032,C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,1,training
2033,Cc1ccc2[nH]nnc2c1,0,training
2034,CN1CN=C2C1=N[CH-][N+](O)=C2N,1,valid
2035,O=C1C(=O)C(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1,training
2036,N=C(NO)c1ccc([NH+]([O-])O)o1,1,test
2037,COC(=O)c1cc2ccc3cccnc3c2[nH]1,0,training
2038,CC(C)[C@@H]1CC[C@H](C)[C@@H]2CC[C@H](C)C[C@@H]12,1,training
2039,CC(=O)OCc1ccccc1[N+](=O)[O-],0,training
2040,COc1cccc2c1C(=O)c1ccccc1C2=O,1,training
2041,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C(O)C(O)C=C4,1,training
2042,Clc1cccc(Br)c1,0,training
2043,[O-][N+](O)=CCl,1,training
2044,CC[C@H](CO)NCCN[C@H](CC)CO,0,training
2045,CC(=O)CC(C)=O,0,training
2046,Cn1cnc([N+](=O)[O-])c1-c1ccccc1,0,training
2047,Cc1cc(C)nc(SC(=O)OC(C)(C)C)n1,0,valid
2048,CCCCCN,0,training
2049,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,1,training
2050,N#CNC(=N)N,1,training
2051,Cc1c(N)cc(N)cc1[N+](=O)[O-],1,training
2052,O=[N+]([O-])c1ccc(-c2nc(N3CCOCC3)c3ccccc3n2)s1,1,training
2053,CC(=O)c1ccccc1[N+](=O)[O-],0,training
2054,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0,test
2055,N=P(O)(O)N(CCCl)CCCl,1,training
2056,CC(OP(=O)(OC(C)C(Br)CBr)OC(C)C(Br)CBr)C(Br)CBr,1,training
2057,Fc1ccccc1,1,training
2058,CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,1,training
2059,CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC43C)N2C1,0,training
2060,Cc1c2c(nc3ccc(CO)cc13)-c1ccccc1C1OC21,0,training
2061,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,1,test
2062,C[C@@H](CCN(C)C)N(C)C,0,test
2063,COC(=O)C12OC1(C)C(C)(O)OC2=O,1,training
2064,COc1ccc(C(=O)c2ccccc2)c(O)c1,0,training
2065,CCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1,valid
2066,CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,1,training
2067,O=C(O)/C=C\C(=O)O,0,training
2068,CCC12OC1O2,1,training
2069,CC(=O)NC1=NC(c2ccc([N+](=O)[O-])o2)=NOC1,1,test
2070,CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,0,training
2071,CCCCOCCCC,0,training
2072,O=[N+]([O-])c1cccc2nscc12,1,training
2073,CN(C)C(=O)N(C)N=O,1,test
2074,Cn1c(N)nc2ncc(-c3ccccc3)cc21,1,training
2075,COc1cc(OC)c(OC)cc1C=O,0,valid
2076,Nc1ccc(O)cc1,0,training
2077,OC[C@@H]1CO[C@@H](CCI)O1,1,training
2078,Cc1c(N=[N+]([O-])c2cccc([N+](=O)[O-])c2C)cccc1[N+](=O)[O-],0,training
2079,OC1=C(O)C23CCCCC2(O3)c2cc3ccc4ccccc4c3nc21,0,training
2080,Oc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1,training
2081,Cc1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,1,training
2082,C=Cc1ccc(O)c(OC)c1,0,training
2083,CCN1CCN=N1,1,training
2084,Nc1cc(Cl)c([N+](=O)[O-])cc1O,1,training
2085,N=C(N)N,0,test
2086,O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,1,training
2087,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,0,valid
2088,CCC(CO)=[N+]([O-])O,0,training
2089,CCN(CC)c1ccc2nc3ccc(N(CC)CC)cc3[o+]c2c1,1,training
2090,O=NN(CCO)CCCCO,1,training
2091,CC(=O)OCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,1,training
2092,Cc1c(N)cccc1Cl,0,training
2093,O=Cc1ccc(Cl)c(Cl)c1,0,training
2094,C=CC(=O)OCCCCOC(=O)C=C,0,training
2095,COC(=O)COc1ccc(Cl)cc1Cl,0,training
2096,C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,0,valid
2097,C[C@H]1CN(N=O)[C@H](C)CN1N=O,1,test
