,Unnamed: 0,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,group
1941,3551,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,TOX2998,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,training
1942,6964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2944,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,training
1943,5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX17523,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,training
1944,6263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX8001,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,training
1945,4275,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27623,CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,training
1946,6322,,,0.0,,1.0,0.0,1.0,,,,,1.0,TOX26808,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@@]312,training
1947,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26570,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,training
1948,5562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX28591,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12,training
1949,4355,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,,0.0,TOX3369,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,test
1950,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1996,CCC(=O)[O-],training
1951,3575,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,TOX4687,CC(C)(C)c1ccc(O)c(O)c1,training
1952,597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26187,OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2,training
1953,4648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX26910,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,training
1954,1616,0.0,1.0,,,0.0,0.0,,0.0,0.0,1.0,,,TOX1907,N#CCC#N,training
1955,540,0.0,0.0,0.0,,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,TOX24514,CCCCCCOC(=O)c1ccc(O)cc1,training
1956,1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21809,O=S(=O)(O)NC1CCCCC1,training
1957,4322,,,,,,,,0.0,,0.0,,,TOX26174,Oc1ccccc1C=NCc1ccccc1,training
1958,3177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27162,C=CC(=O)CCCCC,test
1959,4655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5483,CC(C)OC(=O)Cc1ccccc1,training
1960,4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28816,COc1cc(CC(C)N)cc2c1OCO2,test
1961,1853,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,TOX27103,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-],training
1962,7144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1650,CC(=O)C(=O)O,training
1963,1512,0.0,,0.0,,,0.0,,1.0,0.0,,1.0,,TOX21289,CCCCCCCCCCCCCC[N+](C)(C)C,training
1964,7643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7866,CCc1ccccc1CC,training
1965,4934,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,TOX1129,S=C=Nc1ccccc1,training
1966,6752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1821,CCC(C)=NO,training
1967,1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX18818,COC(C)(C)CCCC(C)CC=O,training
1968,4290,0.0,0.0,1.0,1.0,1.0,,0.0,,0.0,,1.0,,TOX18298,Oc1ccc2ccc3cccc4ccc1c2c34,training
1969,4512,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26417,CCNC(=O)/C=C/c1cccc(Br)c1,training
1970,1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX26197,CCOc1ccc(NC(=S)Nc2ccc(OCC)cc2)cc1,training
1971,6835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28764,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,training
1972,5843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX164,OCC(CO)(CBr)CBr,training
1973,2140,0.0,,0.0,,0.0,0.0,,1.0,,0.0,1.0,0.0,TOX26456,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,training
1974,6929,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX814,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,test
1975,2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5308,C=C(C)C(=O)OCC,training
1976,1382,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2170,NC(=O)c1c(Cl)cccc1Cl,training
1977,6869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7158,O=C(Cl)OCc1ccccc1,training
1978,3218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2948,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,training
1979,7304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25479,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,training
1980,5569,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1657,CC(=O)c1ccc(C(C)=O)cc1,training
1981,2797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1997,NCCN1CCNCC1,training
1982,7009,,,,1.0,,0.0,,,,,1.0,0.0,TOX3294,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,test
1983,4295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2130,O=Cc1ccc(Cl)cc1Cl,training
1984,2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1759,CC(C)CO,training
1985,5207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX25950,CC(C)C[C@H](CN)CC(=O)O,test
1986,3917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7857,CC(C)C(=O)OCC(C)(C)C(O)C(C)C,valid
1987,4116,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25183,Cc1ccc(=O)n(-c2ccccc2)c1,training
1988,4572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28741,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,training
1989,5754,0.0,1.0,0.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,TOX20712,CC[Sn](Br)(CC)CC,training
1990,6285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26736,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,valid
1991,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX12386,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],training
1992,819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25157,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,training
1993,2308,0.0,0.0,1.0,,0.0,,,1.0,1.0,0.0,0.0,1.0,TOX9572,CC1COc2ccccc2N1C(=O)C(Cl)Cl,training
1994,6693,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,,TOX15748,Cl/C=C\C[N+]12CN3CN(CN(C3)C1)C2,training
1995,1053,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,TOX24752,C=CCOC(=O)/C=C\C(=O)OCC=C,training
1996,1601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28878,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,training
1997,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24701,COC(=O)c1ccccc1Cl,training
1998,2077,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26148,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,training
1999,3250,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX2904,CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,training
2000,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7191,C1=CCC=C1,training
2001,948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4661,Cc1ccc(Br)cc1,training
2002,2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9626,O=C[O-],training
2003,1852,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,TOX16515,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,test
2004,6386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2950,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,training
2005,1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7266,CCCCCCCCCCCCC,test
2006,7026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX5111,CCC(C)(C)C,valid
2007,3519,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4211,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,training
2008,6097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX10588,CNCC(O)c1ccc(O)cc1,training
2009,6726,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX401,Nc1ccc(O)c(N)c1,training
2010,6266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX26542,O=C(OCc1ccccc1)c1cccnc1,valid
2011,4335,,,,,,,,0.0,,0.0,,,TOX31546,O=c1[nH]c2ccccc2c(=O)n1CCCl,training
2012,1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX6494,Cl[Si](Cl)(c1ccccc1)c1ccccc1,training
2013,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3819,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,training
2014,1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7204,CN=C=S,valid
2015,481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17584,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,valid
2016,6159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25221,Brc1c(NC2=NCCN2)ccc2nccnc12,training
2017,4660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27454,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,valid
2018,5515,,,,,,,,0.0,,0.0,,,TOX31515,CC(=O)N(CC(=O)N(C)C)c1ccccc1,valid
2019,7653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7536,CCCCCCCCCCCCCCCCCCCl,valid
2020,5422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26193,Cc1ccc2c(c1)C1CN(C)CCC1N2,valid
2021,3744,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,TOX27280,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,training
2022,207,0.0,0.0,1.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,TOX4481,CCOc1ccc2nc(N)sc2c1,training
2023,2861,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX26942,CNCCCN1c2ccccc2CCc2ccccc21,training
2024,2985,0.0,,1.0,,0.0,,,,1.0,1.0,0.0,,TOX226,[Cd+2],training
2025,1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX622,[Fe+3],training
2026,1311,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,TOX2880,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,training
2027,5987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2521,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,training
2028,3765,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25891,CC(N)CCCC(C)(C)O,training
2029,6969,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,1.0,TOX26352,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,training
2030,4323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26584,O=c1[nH]c(=O)c2ccccc2o1,training
2031,2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5243,CCCCCCCCCCC1CO1,test
2032,4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1979,CC(=O)CC(C)=O,training
2033,6515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX845,COS(C)(=O)=O,training
2034,873,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX24997,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,valid
2035,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13433,COC1=CC(=O)OC(CCc2ccccc2)C1,valid
2036,5631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX25330,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,training
2037,5522,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,TOX28857,CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@@H]1C,training
2038,3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9201,O=S(=O)([O-])c1ccc2cc(O)ccc2c1,training
2039,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1036,CCN(C)N=O,training
2040,4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2109,CCCCCCC1CCC(=O)O1,training
2041,1540,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27444,Cc1ccc2c(c1)CCCN2,training
2042,1056,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25640,CCC(C(=O)OCCN(CC)CC)c1ccccc1,training
2043,5688,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,TOX2663,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,training
2044,400,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX29323,CC[n+]1ccccc1,training
2045,1394,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX29372,O=c1[nH]cnc2ccccc12,training
2046,5492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26282,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,training
2047,3791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29130,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,training
2048,7303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27665,CC(C)SCc1ccco1,training
2049,2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4597,O=C(Cc1ccccc1)OCc1ccccc1,training
2050,480,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX21909,Cl[Dy](Cl)Cl,training
2051,7620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24914,O=C(O)c1cc(Cl)cc(Cl)c1O,test
2052,1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27201,COc1cc(C=O)ccc1OC(=O)C(C)C,training
2053,4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25677,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,training
2054,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7390,O=S(=O)(O)c1ccccc1O,training
2055,7696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27116,C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,training
2056,7564,0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,1.0,,TOX28712,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,training
2057,6502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1292,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,training
2058,6758,0.0,0.0,0.0,,,,,,0.0,,,1.0,TOX17731,Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,test
2059,818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3347,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,training
2060,545,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX28860,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1,training
2061,7775,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,TOX24560,O=[N+]([O-])C1(Br)COCOC1,valid
2062,712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21487,CCC(C)(CCCC(C)C)OC(C)=O,training
2063,5458,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX15423,Cc1ccc(C)c2ccccc12,training
2064,622,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,TOX5328,O=C1OC2(c3ccc([O-])cc3Oc3cc([O-])ccc32)c2ccccc21,training
2065,3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6631,O=C(Cl)c1ccccc1,training
2066,1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18810,C=C[Si](C)(C)O[Si](C)(C)C=C,training
2067,715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24620,COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,valid
2068,3821,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26534,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,training
2069,2368,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX12630,c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,training
2070,4270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25167,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,test
2071,4556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4152,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,training
2072,7068,0.0,1.0,0.0,1.0,,0.0,,,,0.0,1.0,0.0,TOX23765,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,test
2073,3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX27405,CCCC(=O)OCCC(C)CCC=C(C)C,training
2074,7529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26464,NC(=O)OCCCc1ccccc1,training
2075,4498,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,TOX24342,CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,training
2076,4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX2565,C=CCN1C(=O)C(CC(C)C)NC1=S,training
2077,2592,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26224,OC[C@H]1O[C@H](O[C@@]2(CO)O[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,training
2078,1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4747,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,training
2079,916,,,,,,,,0.0,,0.0,,,TOX31582,CCOC(=O)C(=O)CCc1ccccc1,training
2080,4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX3395,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)C(CC(C)C)NC=O,training
2081,7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7211,C=CC(C)(C)C,training
2082,6216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX2754,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)[C@H]2SC1,training
2083,2883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17248,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1,test
2084,408,0.0,1.0,,1.0,1.0,1.0,,,1.0,0.0,1.0,1.0,TOX2883,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,training
2085,4226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX6084,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,training
2086,5413,0.0,,0.0,1.0,,,1.0,1.0,0.0,,,,TOX12500,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,training
