,Unnamed: 0,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,group
2420,6794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX29289,CCCCCCCCCCCCn1cc[n+](C)c1,training
2421,7398,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX22594,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
2422,5008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4923,N#C/C(N)=C(/N)C#N,valid
2423,1812,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,1.0,,TOX560,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,training
2424,2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24446,C[N+](C)(C)CC(=O)O,test
2425,1248,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2582,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,training
2426,831,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,,TOX26690,CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1,valid
2427,2537,0.0,,,,,1.0,,,1.0,,,,TOX115,CCP(CC)(CC)=[Au]S[C@H]1O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,training
2428,5785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25346,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,test
2429,5554,0.0,,1.0,,1.0,1.0,,,0.0,,,0.0,TOX28768,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,valid
2430,6770,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX21524,O=[N+]([O-])c1cc[n+]([O-])cc1,training
2431,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6091,FC(Cl)(Cl)C(F)(Cl)Cl,training
2432,4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX11460,CCCC[N+]1(C)CCCC1,valid
2433,3619,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,TOX28976,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,training
2434,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26866,CCCCC[C@@H](O)C1C(=O)OC(C)[C@H](O)C=CC=CC=CC=CC=C(C)C(O)C(O)C(O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,training
2435,7696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27116,C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,valid
2436,5149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26819,CCN(CC)CCOC[C@H]1O[C@@H](O)[C@H](OCCN(CC)CC)[C@@H](O)[C@@H]1O,training
2437,7715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25850,C[N+](C)(C)CC(O)CC(=O)[O-],training
2438,2761,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX766,CC(C)OC(=O)Nc1ccccc1,training
2439,3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28901,C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,training
2440,5757,0.0,0.0,0.0,,,0.0,,1.0,0.0,,,1.0,TOX14792,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,training
2441,5195,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,TOX21178,[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)[O-])C1=O,test
2442,3728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24949,CCC1(CO)COCOC1,training
2443,2576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,TOX25902,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)[O-])CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,training
2444,6264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26654,NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)c2cc(F)ccc2O1,training
2445,2682,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5749,O=[N+]([O-])c1ccccc1Nc1ccccc1,training
2446,4086,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0,TOX15285,C/C=C/C/C=C\CCCCCCCCOC(C)=O,training
2447,704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX27684,C/C=C(\C)C(=O)OCCc1ccccc1,test
2448,1943,,,,,,,,1.0,,0.0,,,TOX26402,O=[N+]([O-])c1ccc(C=NO)o1,training
2449,4492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26166,N=C(N)NCC1COc2ccccc2O1,training
2450,2584,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26701,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,training
2451,4470,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27855,O=C(c1ccccc1)c1ccccc1O,valid
2452,589,0.0,,0.0,,,,,,0.0,1.0,1.0,1.0,TOX12533,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,training
2453,3506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX29380,Nc1nc(Cl)cc(Cl)n1,training
2454,1054,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,TOX3004,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,training
2455,2468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX16438,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,test
2456,247,,,,,,,,1.0,,0.0,,,TOX1397,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,valid
2457,1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4747,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,training
2458,539,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX20360,CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1,training
2459,2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13511,O=S(=O)(O)F,test
2460,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX12386,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],training
2461,7067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7218,CCc1cccc(CC)c1N,training
2462,1224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25364,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,training
2463,585,0.0,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,TOX26354,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,training
2464,3617,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,1.0,,TOX679,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,training
2465,2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29270,CCC[N+]1(C)CCCC1,training
2466,3593,0.0,1.0,0.0,1.0,,,1.0,1.0,0.0,0.0,,1.0,TOX25701,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,training
2467,3095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27642,C=CC(C)(CCC=C(C)C)OC=O,training
2468,7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3613,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,training
2469,7615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX26297,O=[N+]([O-])c1cccc(S(=O)(=O)NCCNS(=O)(=O)c2cccc([N+](=O)[O-])c2)c1,training
2470,6493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,0.0,TOX22498,c1ccc([Bi](c2ccccc2)c2ccccc2)cc1,valid
2471,6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4971,O=Cc1ccc(Cl)c(Cl)c1,training
2472,2543,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3300,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,training
2473,2944,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX27930,CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,test
2474,4888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1929,CCCCCCBr,training
2475,5651,1.0,1.0,0.0,,1.0,1.0,,1.0,0.0,1.0,,,TOX3794,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,training
2476,1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22285,CCOP(=O)(N=C1SCCS1)OCC,training
2477,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2868,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,training
2478,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29371,C1CS1,training
2479,5776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX12555,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,training
2480,6557,0.0,,,,,1.0,,1.0,1.0,1.0,,,TOX24549,N#C[Au-]C#N,training
2481,6981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX474,O=C1CCc2ccccc2O1,training
2482,1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24972,C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,training
2483,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24490,COC(=O)c1sccc1S(N)(=O)=O,training
2484,3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21423,C=CN1CCCCCC1=O,training
2485,2220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28646,C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,valid
2486,2276,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5758,CCCCCC[N+](=O)[O-],training
2487,3554,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5082,CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C,training
2488,3345,0.0,,0.0,,,,,,,,1.0,,TOX20352,C/C=C/C(=O)Oc1c(CCCCCC(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-],training
2489,2174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2586,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,training
2490,4730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6566,COC(=O)C1CCC(C(=O)OC)CC1,training
2491,1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX29385,N#CC(C#N)=C(C#N)C#N,valid
2492,4462,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX181,O=[Bi]Cl,training
2493,6402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX21671,CC1=CC[C@@H]2C[C@H]1C2(C)C,valid
2494,6669,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2027,Nc1ccc(F)cc1,training
2495,1572,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX20287,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,test
2496,5673,0.0,0.0,1.0,,0.0,0.0,0.0,,,0.0,1.0,0.0,TOX20502,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,training
2497,1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX6279,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,training
2498,4863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5639,Cc1cccc([N+](=O)[O-])c1C(=O)O,training
2499,2427,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24852,c1cc(CCCc2ccncc2)ccn1,training
2500,2785,,1.0,0.0,,,0.0,,,,0.0,1.0,1.0,TOX2933,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,training
2501,6210,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28948,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,training
2502,7583,,,,,,,,0.0,,0.0,,,TOX31511,CCOc1ccccc1OCC1CNCCO1,training
2503,3709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1256,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,training
2504,7138,0.0,,1.0,,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,TOX4559,Nc1ccc(/N=N\c2ccccc2)c(N)c1,training
2505,7551,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17576,CON(C)C(=O)Nc1ccc(Cl)cc1,training
2506,4672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX5299,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,training
2507,7713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3688,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,training
2508,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25465,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O,test
2509,1535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,1.0,TOX2652,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,training
2510,1374,,,,,,,,0.0,,0.0,,,TOX31452,Cc1onc(-c2ccccc2)c1C(=O)Cl,training
2511,6173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5167,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O,training
2512,4158,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,TOX25775,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,training
2513,6796,0.0,0.0,0.0,,,0.0,,1.0,0.0,,1.0,,TOX28160,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,training
2514,6287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3495,C[n+]1ccccc1/C=N/O,training
2515,4280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2590,Nc1ccc(C(=O)NCC(=O)O)cc1,test
2516,4019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7798,C=C(C)CNCC,training
2517,1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25888,CC(=O)NC1CCSC1=O,training
2518,6733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX17478,Cc1cccc2sc3nncn3c12,training
2519,3650,0.0,1.0,0.0,,,,1.0,0.0,1.0,0.0,1.0,,TOX28924,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,training
2520,5598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3258,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,training
2521,3226,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,TOX28597,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,training
2522,2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7288,C/C=C(C)/C=C/C=C(C)C,valid
2523,4880,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27266,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,training
2524,4136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1958,CCOC(=O)c1ccccc1O,training
2525,3963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25676,Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,training
2526,3519,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4211,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,test
2527,6409,0.0,1.0,,,,1.0,1.0,,,1.0,,1.0,TOX24525,CC(O)C(=O)O[Hg]c1ccccc1,training
2528,6167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27145,CC(C)=CC(=O)O,valid
2529,711,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26109,CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,training
2530,5531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26130,CNc1c2c(nn1C)CCCC2,training
2531,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24979,NS(=O)(=O)c1ccccc1Cl,training
2532,4446,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,1.0,TOX16467,O=S(=O)([O-])c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)[O-])cc2)cc1,training
2533,929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7658,CCCCCCCCS(=O)(=O)Cl,training
2534,5644,,,,,,,,0.0,,0.0,,,TOX3472,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,training
2535,5219,0.0,0.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,TOX7394,CCC1CCC(CCC(=O)O)C1,training
2536,6829,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22218,CCCCCOC(=O)CCCC,training
2537,349,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,TOX16496,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,training
2538,4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26856,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)C(C)OC(=O)[C@H](c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C1=O,training
2539,7242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28872,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,training
2540,5574,0.0,,0.0,,,0.0,,1.0,,1.0,1.0,,TOX26386,COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,valid
2541,4180,0.0,0.0,,,,1.0,,,1.0,1.0,,0.0,TOX1333,CN(C)C(=S)SC(=S)N(C)C,training
2542,6337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27584,CCCCCC(=O)OCCc1ccccc1,training
2543,3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9668,O=[N+]([O-])[O-].[NH4+],training
2544,2426,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25578,O=C(O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,training
2545,133,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,TOX26621,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C,training
2546,4196,0.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,TOX26429,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,test
2547,548,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1689,CCCCCCCCCCC,training
2548,6540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6183,CCCCN(CCCC)CCCC,training
2549,5697,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,TOX20679,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,training
2550,5661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14664,COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,training
2551,5517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4000,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,training
2552,4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22279,CC(C)C(=O)OCCOc1ccccc1,valid
2553,4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX15616,O=[N+]([O-])c1ccccc1[O-],training
2554,5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7358,O=C1[N-]C(=O)c2ccccc21,training
2555,7166,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,TOX17515,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,training
2556,4214,,,,,,,,1.0,,1.0,,,TOX12374,O=c1sc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,training
2557,3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1288,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,training
2558,1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX17649,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,training
2559,4627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12878,CC(O)CC(C)O,training
2560,995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1869,Cc1ccc(O)cc1,training
2561,3996,,,,,,,,1.0,,0.0,,,TOX28975,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,test
